,Subject,trialtype,trialnum,inpos,TBR,outpos,resp,dist_RT,task,folder
862,22.0,D,12.0,5.0,ground,5,,5863.0,Rspan.long,E2
863,22.0,D,13.0,0.0,toy,0,toy,6409.0,Rspan.long,E2
864,22.0,D,13.0,1.0,wreck,1,wreck,5279.0,Rspan.long,E2
865,22.0,D,13.0,2.0,frown,2,frown,4848.0,Rspan.long,E2
866,22.0,D,14.0,0.0,mare,0,mare,5056.0,Rspan.long,E2
867,22.0,D,14.0,1.0,bell,1,bell,4280.0,Rspan.long,E2
868,22.0,D,14.0,2.0,brain,2,brain,5488.0,Rspan.long,E2
869,22.0,D,14.0,3.0,beef,3,beef,5103.0,Rspan.long,E2
870,22.0,D,15.0,0.0,neck,0,neck,5521.0,Rspan.long,E2
871,22.0,D,15.0,1.0,town,1,crown,3959.0,Rspan.long,E2
872,22.0,D,15.0,2.0,hat,2,hat,5783.0,Rspan.long,E2
873,22.0,D,15.0,3.0,street,3,street,5871.0,Rspan.long,E2
874,22.0,S,16.0,0.0,mail,0,mail,5103.0,Rspan.long,E2
875,22.0,S,16.0,1.0,sail,1,snail,3807.0,Rspan.long,E2
876,22.0,S,16.0,2.0,trail,2,tail,4447.0,Rspan.long,E2
877,22.0,S,16.0,3.0,wail,3,jail,5016.0,Rspan.long,E2
878,22.0,S,16.0,4.0,tail,4,,7231.0,Rspan.long,E2
879,22.0,S,16.0,5.0,jail,,,5119.0,Rspan.long,E2
880,22.0,S,17.0,0.0,jar,0,bar,5528.0,Rspan.long,E2
881,22.0,S,17.0,1.0,bar,1,jar,5072.0,Rspan.long,E2
882,22.0,S,17.0,2.0,car,2,car,4144.0,Rspan.long,E2
883,22.0,S,17.0,3.0,scar,3,scar,4831.0,Rspan.long,E2
884,22.0,S,17.0,4.0,star,4,,6599.0,Rspan.long,E2
885,22.0,S,18.0,0.0,boot,0,,4489.0,Rspan.long,E2
886,22.0,S,18.0,1.0,suit,1,,4927.0,Rspan.long,E2
887,22.0,S,18.0,2.0,flute,2,loot,4992.0,Rspan.long,E2
888,22.0,S,18.0,3.0,loot,3,flute,5615.0,Rspan.long,E2
889,22.0,S,18.0,4.0,root,4,brute,4759.0,Rspan.long,E2
890,22.0,S,18.0,5.0,brute,5,,4703.0,Rspan.long,E2
891,22.0,S,19.0,0.0,blouse,0,,3704.0,Rspan.long,E2
892,22.0,S,19.0,1.0,house,1,house,4447.0,Rspan.long,E2
893,22.0,S,19.0,2.0,mouse,2,mouse,4671.0,Rspan.long,E2
894,22.0,S,20.0,0.0,bone,0,phone,5240.0,Rspan.long,E2
895,22.0,S,20.0,1.0,phone,1,bone,4711.0,Rspan.long,E2
896,22.0,S,20.0,2.0,stone,2,stone,4208.0,Rspan.long,E2
897,22.0,S,21.0,0.0,king,0,king,5665.0,Rspan.long,E2
898,22.0,S,21.0,1.0,ring,1,,4143.0,Rspan.long,E2
899,22.0,S,21.0,2.0,spring,2,,5623.0,Rspan.long,E2
900,22.0,S,21.0,3.0,string,3,string,3927.0,Rspan.long,E2
901,22.0,S,21.0,4.0,wing,4,wing,4967.0,Rspan.long,E2
902,22.0,S,22.0,0.0,bread,0,,4824.0,Rspan.long,E2
903,22.0,S,22.0,1.0,head,1,head,5007.0,Rspan.long,E2
904,22.0,S,22.0,2.0,thread,2,,5264.0,Rspan.long,E2
905,22.0,S,22.0,3.0,bed,3,bed,5191.0,Rspan.long,E2
906,22.0,S,23.0,0.0,deer,0,,4113.0,Rspan.long,E2
907,22.0,S,23.0,1.0,sphere,1,,5560.0,Rspan.long,E2
908,22.0,S,23.0,2.0,ear,2,dear,4631.0,Rspan.long,E2
909,22.0,S,23.0,3.0,tear,3,tear,5567.0,Rspan.long,E2
910,22.0,S,24.0,0.0,cream,0,cream,5265.0,Rspan.long,E2
911,22.0,S,24.0,1.0,team,1,,5247.0,Rspan.long,E2
912,22.0,S,24.0,2.0,steam,2,steam,6055.0,Rspan.long,E2
913,22.0,S,25.0,0.0,doll,0,,4857.0,Rspan.long,E2
914,22.0,S,25.0,1.0,ball,1,,4927.0,Rspan.long,E2
915,22.0,S,25.0,2.0,shawl,2,,6055.0,Rspan.long,E2
916,22.0,S,25.0,3.0,hall,3,,6183.0,Rspan.long,E2
917,22.0,S,25.0,4.0,brawl,4,brawl,5511.0,Rspan.long,E2
918,22.0,S,25.0,5.0,wall,5,wall,3463.0,Rspan.long,E2
919,22.0,S,26.0,0.0,band,0,,4664.0,Rspan.long,E2
920,22.0,S,26.0,1.0,land,1,,4727.0,Rspan.long,E2
921,22.0,S,26.0,2.0,stand,2,bland,6279.0,Rspan.long,E2
922,22.0,S,26.0,3.0,hand,3,hand,5951.0,Rspan.long,E2
923,22.0,S,27.0,0.0,pie,0,pie,4592.0,Rspan.long,E2
924,22.0,S,27.0,1.0,fly,1,fly,4871.0,Rspan.long,E2
925,22.0,S,27.0,2.0,tie,2,,5207.0,Rspan.long,E2
926,22.0,S,27.0,3.0,sky,3,sky,6447.0,Rspan.long,E2
927,22.0,S,27.0,4.0,eye,4,,5863.0,Rspan.long,E2
928,24.0,P,0.0,0.0,farm,0,farm,,Rspan.long,E2
929,24.0,P,0.0,1.0,arm,1,arm,,Rspan.long,E2
930,24.0,P,1.0,0.0,hood,0,hood,,Rspan.long,E2
931,24.0,P,1.0,1.0,wood,1,wood,,Rspan.long,E2
932,24.0,P,2.0,0.0,earth,0,earth,,Rspan.long,E2
933,24.0,P,2.0,1.0,peach,1,peach,,Rspan.long,E2
934,24.0,P,3.0,0.0,bath,0,bath,,Rspan.long,E2
935,24.0,P,3.0,1.0,dawn,1,dawn,,Rspan.long,E2
936,24.0,S,4.0,0.0,pie,0,fly,4398.0,Rspan.long,E2
937,24.0,S,4.0,1.0,fly,1,pie,4208.0,Rspan.long,E2
938,24.0,S,4.0,2.0,tie,2,tie,4047.0,Rspan.long,E2
939,24.0,S,4.0,3.0,sky,3,sky,4440.0,Rspan.long,E2
940,24.0,S,4.0,4.0,eye,4,,4503.0,Rspan.long,E2
941,24.0,S,5.0,0.0,bone,0,bone,4505.0,Rspan.long,E2
942,24.0,S,5.0,1.0,phone,1,phone,4767.0,Rspan.long,E2
943,24.0,S,5.0,2.0,stone,2,stone,3960.0,Rspan.long,E2
944,24.0,S,6.0,0.0,blouse,0,blouse,3465.0,Rspan.long,E2
945,24.0,S,6.0,1.0,house,1,house,3343.0,Rspan.long,E2
946,24.0,S,6.0,2.0,mouse,2,mouse,4864.0,Rspan.long,E2
947,24.0,S,7.0,0.0,king,0,king,4089.0,Rspan.long,E2
948,24.0,S,7.0,1.0,ring,1,ring,4312.0,Rspan.long,E2
949,24.0,S,7.0,2.0,spring,2,spring,4320.0,Rspan.long,E2
950,24.0,S,7.0,3.0,string,3,string,4312.0,Rspan.long,E2
951,24.0,S,7.0,4.0,wing,4,wing,4392.0,Rspan.long,E2
952,24.0,S,8.0,0.0,jar,0,jar,4313.0,Rspan.long,E2
953,24.0,S,8.0,1.0,bar,1,bar,5104.0,Rspan.long,E2
954,24.0,S,8.0,2.0,car,2,car,3400.0,Rspan.long,E2
955,24.0,S,8.0,3.0,scar,3,scar,4264.0,Rspan.long,E2
956,24.0,S,8.0,4.0,star,4,stain,5304.0,Rspan.long,E2
957,24.0,S,9.0,0.0,boot,0,boot,4368.0,Rspan.long,E2
958,24.0,S,9.0,1.0,suit,1,suit,4272.0,Rspan.long,E2
959,24.0,S,9.0,2.0,flute,2,flute,4136.0,Rspan.long,E2
960,24.0,S,9.0,3.0,loot,3,loot,4792.0,Rspan.long,E2
961,24.0,S,9.0,4.0,root,4,,4776.0,Rspan.long,E2
962,24.0,S,9.0,5.0,brute,5,brute,3808.0,Rspan.long,E2
963,24.0,S,10.0,0.0,mail,0,mail,4640.0,Rspan.long,E2
964,24.0,S,10.0,1.0,sail,1,sail,4144.0,Rspan.long,E2
965,24.0,S,10.0,2.0,trail,2,trail,4183.0,Rspan.long,E2
966,24.0,S,10.0,3.0,wail,3,wale,5015.0,Rspan.long,E2
967,24.0,S,10.0,4.0,tail,4,,5943.0,Rspan.long,E2
968,24.0,S,10.0,5.0,jail,5,jail,4592.0,Rspan.long,E2
969,24.0,S,11.0,0.0,bread,0,bread,4513.0,Rspan.long,E2
970,24.0,S,11.0,1.0,head,1,thread,4888.0,Rspan.long,E2
971,24.0,S,11.0,2.0,thread,2,bed,4511.0,Rspan.long,E2
972,24.0,S,11.0,3.0,bed,,,4527.0,Rspan.long,E2
973,24.0,S,12.0,0.0,deer,0,deer,3633.0,Rspan.long,E2
974,24.0,S,12.0,1.0,sphere,1,sphere,4352.0,Rspan.long,E2
975,24.0,S,12.0,2.0,ear,2,ear,4895.0,Rspan.long,E2
976,24.0,S,12.0,3.0,tear,3,tear,4344.0,Rspan.long,E2
977,24.0,S,13.0,0.0,doll,0,doll,4193.0,Rspan.long,E2
978,24.0,S,13.0,1.0,ball,1,ball,4680.0,Rspan.long,E2
979,24.0,S,13.0,2.0,shawl,2,hall,4248.0,Rspan.long,E2
980,24.0,S,13.0,3.0,hall,3,brawl,4648.0,Rspan.long,E2
981,24.0,S,13.0,4.0,brawl,4,wall,4784.0,Rspan.long,E2
982,24.0,S,13.0,5.0,wall,,,3591.0,Rspan.long,E2
983,24.0,S,14.0,0.0,band,0,band,4641.0,Rspan.long,E2
984,24.0,S,14.0,1.0,land,1,land,3688.0,Rspan.long,E2
985,24.0,S,14.0,2.0,stand,2,stand,5536.0,Rspan.long,E2
986,24.0,S,14.0,3.0,hand,3,hand,5864.0,Rspan.long,E2
987,24.0,S,15.0,0.0,cream,0,cream,3929.0,Rspan.long,E2
988,24.0,S,15.0,1.0,team,1,team,4088.0,Rspan.long,E2
989,24.0,S,15.0,2.0,steam,2,steam,4968.0,Rspan.long,E2
990,24.0,D,16.0,0.0,rice,0,rice,5208.0,Rspan.long,E2
991,24.0,D,16.0,1.0,cat,1,cat,4511.0,Rspan.long,E2
992,24.0,D,16.0,2.0,trash,2,trash,4775.0,Rspan.long,E2
993,24.0,D,17.0,0.0,coin,0,coin,5465.0,Rspan.long,E2
994,24.0,D,17.0,1.0,film,1,,4263.0,Rspan.long,E2
995,24.0,D,17.0,2.0,leaf,2,train,5560.0,Rspan.long,E2
996,24.0,D,17.0,3.0,train,3,map,4848.0,Rspan.long,E2
997,24.0,D,17.0,4.0,map,4,art,4814.0,Rspan.long,E2
998,24.0,D,17.0,5.0,art,,,5142.0,Rspan.long,E2
999,24.0,D,18.0,0.0,deck,0,deck,5167.0,Rspan.long,E2
1000,24.0,D,18.0,1.0,slice,1,slice,4679.0,Rspan.long,E2
1001,24.0,D,18.0,2.0,rat,2,rat,4600.0,Rspan.long,E2
1002,24.0,D,19.0,0.0,ant,0,ant,4384.0,Rspan.long,E2
1003,24.0,D,19.0,1.0,air,1,air,5519.0,Rspan.long,E2
1004,24.0,D,19.0,2.0,ink,2,ink,4544.0,Rspan.long,E2
1005,24.0,D,19.0,3.0,cloud,3,cloud,5176.0,Rspan.long,E2
1006,24.0,D,19.0,4.0,seat,4,seat,4895.0,Rspan.long,E2
1007,24.0,D,19.0,5.0,breath,5,breath,4264.0,Rspan.long,E2
1008,24.0,D,20.0,0.0,beard,0,beard,4177.0,Rspan.long,E2
1009,24.0,D,20.0,1.0,hill,1,hill,4200.0,Rspan.long,E2
1010,24.0,D,20.0,2.0,dirt,2,dust,5135.0,Rspan.long,E2
1011,24.0,D,20.0,3.0,card,3,,4728.0,Rspan.long,E2
1012,24.0,D,20.0,4.0,line,4,line,4471.0,Rspan.long,E2
1013,24.0,D,21.0,0.0,toy,0,toy,4577.0,Rspan.long,E2
1014,24.0,D,21.0,1.0,wreck,1,wreck,5047.0,Rspan.long,E2
1015,24.0,D,21.0,2.0,frown,2,frown,4742.0,Rspan.long,E2
1016,24.0,D,22.0,0.0,path,0,path,4432.0,Rspan.long,E2
1017,24.0,D,22.0,1.0,nest,1,,4855.0,Rspan.long,E2
1018,24.0,D,22.0,2.0,square,2,,4752.0,Rspan.long,E2
1019,24.0,D,22.0,3.0,wood,3,wood,8415.0,Rspan.long,E2
1020,24.0,D,22.0,4.0,beach,4,beach,4960.0,Rspan.long,E2
1021,24.0,D,23.0,0.0,shell,0,shell,4001.0,Rspan.long,E2
1022,24.0,D,23.0,1.0,tree,1,tree,5007.0,Rspan.long,E2
1023,24.0,D,23.0,2.0,bowl,2,,4823.0,Rspan.long,E2
1024,24.0,D,23.0,3.0,broom,3,broom,5400.0,Rspan.long,E2
1025,24.0,D,23.0,4.0,test,4,test,4999.0,Rspan.long,E2
1026,24.0,D,23.0,5.0,ground,5,ground,4912.0,Rspan.long,E2
1027,24.0,D,24.0,0.0,neck,0,neck,4337.0,Rspan.long,E2
1028,24.0,D,24.0,1.0,town,1,down,4263.0,Rspan.long,E2
1029,24.0,D,24.0,2.0,hat,2,hair,4400.0,Rspan.long,E2
1030,24.0,D,24.0,3.0,street,3,street,6991.0,Rspan.long,E2
1031,24.0,D,25.0,0.0,spice,0,spice,5137.0,Rspan.long,E2
1032,24.0,D,25.0,1.0,heat,1,warm,4991.0,Rspan.long,E2
1033,24.0,D,25.0,2.0,shape,,,4975.0,Rspan.long,E2
1034,24.0,D,25.0,3.0,pear,,,5008.0,Rspan.long,E2
1035,24.0,D,25.0,4.0,guest,,,8064.0,Rspan.long,E2
1036,24.0,D,26.0,0.0,chest,0,chest,5009.0,Rspan.long,E2
1037,24.0,D,26.0,1.0,lane,1,lane,4903.0,Rspan.long,E2
1038,24.0,D,26.0,2.0,hair,2,hair,4735.0,Rspan.long,E2
1039,24.0,D,26.0,3.0,crown,3,crown,7512.0,Rspan.long,E2
1040,24.0,D,27.0,0.0,mare,0,mare,4633.0,Rspan.long,E2
1041,24.0,D,27.0,1.0,bell,1,bell,4176.0,Rspan.long,E2
1042,24.0,D,27.0,2.0,brain,2,brain,7184.0,Rspan.long,E2
1043,24.0,D,27.0,3.0,beef,3,beef,5455.0,Rspan.long,E2
1044,26.0,P,0.0,0.0,earth,0,earth,,Rspan.long,E2
1045,26.0,P,0.0,1.0,peach,1,peach,,Rspan.long,E2
1046,26.0,P,1.0,0.0,bath,0,bath,,Rspan.long,E2
1047,26.0,P,1.0,1.0,dawn,1,dawn,,Rspan.long,E2
1048,26.0,P,2.0,0.0,hood,0,hood,,Rspan.long,E2
1049,26.0,P,2.0,1.0,wood,1,wood,,Rspan.long,E2
1050,26.0,P,3.0,0.0,farm,0,farm,,Rspan.long,E2
1051,26.0,P,3.0,1.0,arm,1,arm,,Rspan.long,E2
1052,26.0,S,4.0,0.0,king,0,king,4071.0,Rspan.long,E2
1053,26.0,S,4.0,1.0,ring,1,ring,4063.0,Rspan.long,E2
1054,26.0,S,4.0,2.0,spring,2,spring,5495.0,Rspan.long,E2
1055,26.0,S,4.0,3.0,string,3,string,4607.0,Rspan.long,E2
1056,26.0,S,4.0,4.0,wing,4,wing,4247.0,Rspan.long,E2
1057,26.0,S,5.0,0.0,cream,0,cream,4209.0,Rspan.long,E2
1058,26.0,S,5.0,1.0,team,1,team,4407.0,Rspan.long,E2
1059,26.0,S,5.0,2.0,steam,2,stream,3799.0,Rspan.long,E2
1060,26.0,S,6.0,0.0,band,0,band,4185.0,Rspan.long,E2
1061,26.0,S,6.0,1.0,land,1,,4031.0,Rspan.long,E2
1062,26.0,S,6.0,2.0,stand,2,stand,4431.0,Rspan.long,E2
1063,26.0,S,6.0,3.0,hand,3,hand,5495.0,Rspan.long,E2
1064,26.0,S,7.0,0.0,boot,0,boot,4552.0,Rspan.long,E2
1065,26.0,S,7.0,1.0,suit,1,suit,5784.0,Rspan.long,E2
1066,26.0,S,7.0,2.0,flute,2,flute,3927.0,Rspan.long,E2
1067,26.0,S,7.0,3.0,loot,3,,4103.0,Rspan.long,E2
1068,26.0,S,7.0,4.0,root,4,root,3991.0,Rspan.long,E2
1069,26.0,S,7.0,5.0,brute,,,3983.0,Rspan.long,E2
1070,26.0,S,8.0,0.0,blouse,0,blouse,3409.0,Rspan.long,E2
1071,26.0,S,8.0,1.0,house,1,house,3127.0,Rspan.long,E2
1072,26.0,S,8.0,2.0,mouse,2,mouse,5039.0,Rspan.long,E2
1073,26.0,S,9.0,0.0,mail,0,mail,4177.0,Rspan.long,E2
1074,26.0,S,9.0,1.0,sail,1,sail,3535.0,Rspan.long,E2
1075,26.0,S,9.0,2.0,trail,2,trail,3303.0,Rspan.long,E2
1076,26.0,S,9.0,3.0,wail,3,wail,3959.0,Rspan.long,E2
1077,26.0,S,9.0,4.0,tail,4,jail,4239.0,Rspan.long,E2
1078,26.0,S,9.0,5.0,jail,,,3711.0,Rspan.long,E2
1079,26.0,S,10.0,0.0,jar,0,jar,4241.0,Rspan.long,E2
1080,26.0,S,10.0,1.0,bar,1,car,4551.0,Rspan.long,E2
1081,26.0,S,10.0,2.0,car,2,bar,3200.0,Rspan.long,E2
1082,26.0,S,10.0,3.0,scar,3,star,4496.0,Rspan.long,E2
1083,26.0,S,10.0,4.0,star,4,scar,3735.0,Rspan.long,E2
1084,26.0,S,11.0,0.0,doll,0,doll,4143.0,Rspan.long,E2
1085,26.0,S,11.0,1.0,ball,1,ball,4095.0,Rspan.long,E2
1086,26.0,S,11.0,2.0,shawl,2,shawl,4823.0,Rspan.long,E2
1087,26.0,S,11.0,3.0,hall,3,,4847.0,Rspan.long,E2
1088,26.0,S,11.0,4.0,brawl,4,wall,5167.0,Rspan.long,E2
1089,26.0,S,11.0,5.0,wall,,,3272.0,Rspan.long,E2
1090,26.0,S,12.0,0.0,bone,0,bone,4609.0,Rspan.long,E2
1091,26.0,S,12.0,1.0,phone,1,phone,3935.0,Rspan.long,E2
1092,26.0,S,12.0,2.0,stone,2,stone,5240.0,Rspan.long,E2
1093,26.0,S,13.0,0.0,deer,0,beer,3321.0,Rspan.long,E2
1094,26.0,S,13.0,1.0,sphere,1,sphere,3830.0,Rspan.long,E2
1095,26.0,S,13.0,2.0,ear,2,deer,4335.0,Rspan.long,E2
1096,26.0,S,13.0,3.0,tear,3,tear,4439.0,Rspan.long,E2
1097,26.0,S,14.0,0.0,pie,0,pie,4777.0,Rspan.long,E2
1098,26.0,S,14.0,1.0,fly,1,fly,3967.0,Rspan.long,E2
1099,26.0,S,14.0,2.0,tie,2,eye,4487.0,Rspan.long,E2
1100,26.0,S,14.0,3.0,sky,3,sky,4832.0,Rspan.long,E2
1101,26.0,S,14.0,4.0,eye,4,tie,4959.0,Rspan.long,E2
1102,26.0,S,15.0,0.0,bread,0,,3992.0,Rspan.long,E2
1103,26.0,S,15.0,1.0,head,1,head,6392.0,Rspan.long,E2
1104,26.0,S,15.0,2.0,thread,2,thread,4999.0,Rspan.long,E2
1105,26.0,S,15.0,3.0,bed,3,dead,5112.0,Rspan.long,E2
1106,26.0,D,16.0,0.0,beard,0,beard,4488.0,Rspan.long,E2
1107,26.0,D,16.0,1.0,hill,1,hill,4055.0,Rspan.long,E2
1108,26.0,D,16.0,2.0,dirt,2,,5431.0,Rspan.long,E2
1109,26.0,D,16.0,3.0,card,3,line,6215.0,Rspan.long,E2
1110,26.0,D,16.0,4.0,line,,,4959.0,Rspan.long,E2
1111,26.0,D,17.0,0.0,rice,0,rice,4728.0,Rspan.long,E2
1112,26.0,D,17.0,1.0,cat,1,cat,4687.0,Rspan.long,E2
1113,26.0,D,17.0,2.0,trash,2,trash,5159.0,Rspan.long,E2
1114,26.0,D,18.0,0.0,chest,0,,4399.0,Rspan.long,E2
1115,26.0,D,18.0,1.0,lane,1,,5663.0,Rspan.long,E2
1116,26.0,D,18.0,2.0,hair,2,hair,6831.0,Rspan.long,E2
1117,26.0,D,18.0,3.0,crown,3,crown,4511.0,Rspan.long,E2
1118,26.0,D,19.0,0.0,toy,0,toy,4017.0,Rspan.long,E2
1119,26.0,D,19.0,1.0,wreck,1,wreck,4775.0,Rspan.long,E2
1120,26.0,D,19.0,2.0,frown,2,frown,4279.0,Rspan.long,E2
1121,26.0,D,20.0,0.0,shell,0,,5079.0,Rspan.long,E2
1122,26.0,D,20.0,1.0,tree,1,bowl,4479.0,Rspan.long,E2
1123,26.0,D,20.0,2.0,bowl,2,tree,4455.0,Rspan.long,E2
1124,26.0,D,20.0,3.0,broom,3,,5623.0,Rspan.long,E2
1125,26.0,D,20.0,4.0,test,4,head,6672.0,Rspan.long,E2
1126,26.0,D,20.0,5.0,ground,5,,4927.0,Rspan.long,E2
1127,26.0,D,21.0,0.0,neck,0,neck,3832.0,Rspan.long,E2
1128,26.0,D,21.0,1.0,town,1,town,4015.0,Rspan.long,E2
1129,26.0,D,21.0,2.0,hat,2,hat,4856.0,Rspan.long,E2
1130,26.0,D,21.0,3.0,street,3,street,4383.0,Rspan.long,E2
1131,26.0,D,22.0,0.0,spice,0,spice,3728.0,Rspan.long,E2
1132,26.0,D,22.0,1.0,heat,1,heat,5543.0,Rspan.long,E2
1133,26.0,D,22.0,2.0,shape,2,shape,6855.0,Rspan.long,E2
1134,26.0,D,22.0,3.0,pear,3,pear,5135.0,Rspan.long,E2
1135,26.0,D,22.0,4.0,guest,4,guest,4727.0,Rspan.long,E2
1136,26.0,D,23.0,0.0,path,0,path,3863.0,Rspan.long,E2
1137,26.0,D,23.0,1.0,nest,1,nest,5551.0,Rspan.long,E2
1138,26.0,D,23.0,2.0,square,2,,4431.0,Rspan.long,E2
1139,26.0,D,23.0,3.0,wood,3,wood,4983.0,Rspan.long,E2
1140,26.0,D,23.0,4.0,beach,4,,5888.0,Rspan.long,E2
1141,26.0,D,24.0,0.0,ant,0,ant,4016.0,Rspan.long,E2
1142,26.0,D,24.0,1.0,air,1,air,3895.0,Rspan.long,E2
1143,26.0,D,24.0,2.0,ink,2,ink,5199.0,Rspan.long,E2
1144,26.0,D,24.0,3.0,cloud,3,cloud,4815.0,Rspan.long,E2
1145,26.0,D,24.0,4.0,seat,4,breath,4623.0,Rspan.long,E2
1146,26.0,D,24.0,5.0,breath,,,4911.0,Rspan.long,E2
1147,26.0,D,25.0,0.0,mare,0,mare,4736.0,Rspan.long,E2
1148,26.0,D,25.0,1.0,bell,1,bell,3575.0,Rspan.long,E2
1149,26.0,D,25.0,2.0,brain,2,brain,5071.0,Rspan.long,E2
1150,26.0,D,25.0,3.0,beef,3,beef,5822.0,Rspan.long,E2
1151,26.0,D,26.0,0.0,coin,0,coin,4353.0,Rspan.long,E2
1152,26.0,D,26.0,1.0,film,1,film,4551.0,Rspan.long,E2
1153,26.0,D,26.0,2.0,leaf,2,leaf,5247.0,Rspan.long,E2
1154,26.0,D,26.0,3.0,train,3,train,5863.0,Rspan.long,E2
1155,26.0,D,26.0,4.0,map,4,,5111.0,Rspan.long,E2
1156,26.0,D,26.0,5.0,art,5,art,6439.0,Rspan.long,E2
1157,26.0,D,27.0,0.0,deck,0,deck,5753.0,Rspan.long,E2
1158,26.0,D,27.0,1.0,slice,1,slice,4671.0,Rspan.long,E2
1159,26.0,D,27.0,2.0,rat,2,rat,3927.0,Rspan.long,E2
1160,28.0,P,0.0,0.0,bath,0,bath,,Rspan.long,E2
1161,28.0,P,0.0,1.0,dawn,1,dawn,,Rspan.long,E2
1162,28.0,P,1.0,0.0,farm,0,,,Rspan.long,E2
1163,28.0,P,1.0,1.0,arm,1,arm,,Rspan.long,E2
1164,28.0,P,2.0,0.0,hood,0,hood,,Rspan.long,E2
1165,28.0,P,2.0,1.0,wood,1,wood,,Rspan.long,E2
1166,28.0,P,3.0,0.0,earth,0,earth,,Rspan.long,E2
1167,28.0,P,3.0,1.0,peach,1,peach,,Rspan.long,E2
1168,28.0,S,4.0,0.0,mail,0,,4415.0,Rspan.long,E2
1169,28.0,S,4.0,1.0,sail,1,,3816.0,Rspan.long,E2
1170,28.0,S,4.0,2.0,trail,2,trail,4063.0,Rspan.long,E2
1171,28.0,S,4.0,3.0,wail,3,sail,4400.0,Rspan.long,E2
1172,28.0,S,4.0,4.0,tail,4,mail,4807.0,Rspan.long,E2
1173,28.0,S,4.0,5.0,jail,5,,4047.0,Rspan.long,E2
1174,28.0,S,5.0,0.0,king,0,king,4456.0,Rspan.long,E2
1175,28.0,S,5.0,1.0,ring,1,,4303.0,Rspan.long,E2
1176,28.0,S,5.0,2.0,spring,2,,4528.0,Rspan.long,E2
1177,28.0,S,5.0,3.0,string,3,,3872.0,Rspan.long,E2
1178,28.0,S,5.0,4.0,wing,4,,3951.0,Rspan.long,E2
1179,28.0,S,6.0,0.0,bone,0,bone,4769.0,Rspan.long,E2
1180,28.0,S,6.0,1.0,phone,1,phone,4103.0,Rspan.long,E2
1181,28.0,S,6.0,2.0,stone,2,stone,3519.0,Rspan.long,E2
1182,28.0,S,7.0,0.0,band,0,band,4216.0,Rspan.long,E2
1183,28.0,S,7.0,1.0,land,1,land,3687.0,Rspan.long,E2
1184,28.0,S,7.0,2.0,stand,2,stand,4455.0,Rspan.long,E2
1185,28.0,S,7.0,3.0,hand,3,hand,4159.0,Rspan.long,E2
1186,28.0,S,8.0,0.0,boot,0,boot,4209.0,Rspan.long,E2
1187,28.0,S,8.0,1.0,suit,1,flute,4072.0,Rspan.long,E2
1188,28.0,S,8.0,2.0,flute,2,,4191.0,Rspan.long,E2
1189,28.0,S,8.0,3.0,loot,3,,4256.0,Rspan.long,E2
1190,28.0,S,8.0,4.0,root,4,,4439.0,Rspan.long,E2
1191,28.0,S,8.0,5.0,brute,5,brute,4631.0,Rspan.long,E2
1192,28.0,S,9.0,0.0,blouse,0,blouse,3567.0,Rspan.long,E2
1193,28.0,S,9.0,1.0,house,1,house,3063.0,Rspan.long,E2
1194,28.0,S,9.0,2.0,mouse,2,mouse,3991.0,Rspan.long,E2
1195,28.0,S,10.0,0.0,pie,0,,4649.0,Rspan.long,E2
1196,28.0,S,10.0,1.0,fly,1,,3879.0,Rspan.long,E2
1197,28.0,S,10.0,2.0,tie,2,,3959.0,Rspan.long,E2
1198,28.0,S,10.0,3.0,sky,3,,3878.0,Rspan.long,E2
1199,28.0,S,10.0,4.0,eye,4,,5159.0,Rspan.long,E2
1200,28.0,S,11.0,0.0,deer,0,beer,3337.0,Rspan.long,E2
1201,28.0,S,11.0,1.0,sphere,1,sphere,3807.0,Rspan.long,E2
1202,28.0,S,11.0,2.0,ear,2,,4134.0,Rspan.long,E2
1203,28.0,S,11.0,3.0,tear,3,tear,4303.0,Rspan.long,E2
1204,28.0,S,12.0,0.0,doll,0,doll,4577.0,Rspan.long,E2
1205,28.0,S,12.0,1.0,ball,1,ball,4087.0,Rspan.long,E2
1206,28.0,S,12.0,2.0,shawl,2,,4127.0,Rspan.long,E2
1207,28.0,S,12.0,3.0,hall,3,brawl,4680.0,Rspan.long,E2
1208,28.0,S,12.0,4.0,brawl,4,,4679.0,Rspan.long,E2
1209,28.0,S,12.0,5.0,wall,5,fall,3319.0,Rspan.long,E2
1210,28.0,S,13.0,0.0,cream,0,cream,4137.0,Rspan.long,E2
1211,28.0,S,13.0,1.0,team,1,team,4375.0,Rspan.long,E2
1212,28.0,S,13.0,2.0,steam,2,steam,3887.0,Rspan.long,E2
1213,28.0,S,14.0,0.0,bread,0,bread,3673.0,Rspan.long,E2
1214,28.0,S,14.0,1.0,head,1,head,4248.0,Rspan.long,E2
1215,28.0,S,14.0,2.0,thread,2,,3983.0,Rspan.long,E2
1216,28.0,S,14.0,3.0,bed,3,bed,4328.0,Rspan.long,E2
1217,28.0,S,15.0,0.0,jar,0,,4329.0,Rspan.long,E2
1218,28.0,S,15.0,1.0,bar,1,,3919.0,Rspan.long,E2
1219,28.0,S,15.0,2.0,car,2,,3007.0,Rspan.long,E2
1220,28.0,S,15.0,3.0,scar,3,,3983.0,Rspan.long,E2
1221,28.0,S,15.0,4.0,star,4,bar,4183.0,Rspan.long,E2
