,Subject,trialtype,trialnum,inpos,TBR,outpos,resp,dist_RT,task,folder
1527,96.0,D,6.0,3.0,crown,3,,6497.0,R.scramb,E7
1528,96.0,D,7.0,0.0,mare,0,horse,5377.0,R.scramb,E7
1529,96.0,D,7.0,1.0,bell,1,bell,4633.0,R.scramb,E7
1530,96.0,D,7.0,2.0,brain,2,brain,5555.0,R.scramb,E7
1531,96.0,D,7.0,3.0,beef,3,beef,6519.0,R.scramb,E7
1532,96.0,D,8.0,0.0,shell,0,bell,3411.0,R.scramb,E7
1533,96.0,D,8.0,1.0,tree,1,wood,8084.0,R.scramb,E7
1534,96.0,D,8.0,2.0,bowl,2,bowl,7354.0,R.scramb,E7
1535,96.0,D,8.0,3.0,broom,3,,6580.0,R.scramb,E7
1536,96.0,D,8.0,4.0,test,4,,6420.0,R.scramb,E7
1537,96.0,D,8.0,5.0,ground,5,,5243.0,R.scramb,E7
1538,96.0,D,9.0,0.0,ant,0,ant,4686.0,R.scramb,E7
1539,96.0,D,9.0,1.0,air,1,air,5996.0,R.scramb,E7
1540,96.0,D,9.0,2.0,ink,2,ink,5887.0,R.scramb,E7
1541,96.0,D,9.0,3.0,cloud,3,,6660.0,R.scramb,E7
1542,96.0,D,9.0,4.0,seat,4,seat,4348.0,R.scramb,E7
1543,96.0,D,9.0,5.0,breath,5,breath,5078.0,R.scramb,E7
1544,96.0,D,10.0,0.0,rice,0,rice,5542.0,R.scramb,E7
1545,96.0,D,10.0,1.0,cat,1,cat,5222.0,R.scramb,E7
1546,96.0,D,10.0,2.0,trash,2,trash,4582.0,R.scramb,E7
1547,96.0,D,11.0,0.0,spice,0,spice,4908.0,R.scramb,E7
1548,96.0,D,11.0,1.0,heat,1,heat,4327.0,R.scramb,E7
1549,96.0,D,11.0,2.0,shape,2,shape,5893.0,R.scramb,E7
1550,96.0,D,11.0,3.0,pear,3,pear,4948.0,R.scramb,E7
1551,96.0,D,11.0,4.0,guest,4,guest,5279.0,R.scramb,E7
1552,96.0,D,12.0,0.0,toy,0,toy,5135.0,R.scramb,E7
1553,96.0,D,12.0,1.0,wreck,1,wreck,5631.0,R.scramb,E7
1554,96.0,D,12.0,2.0,frown,2,frown,5458.0,R.scramb,E7
1555,96.0,D,13.0,0.0,beard,0,beard,5039.0,R.scramb,E7
1556,96.0,D,13.0,1.0,hill,1,hill,5261.0,R.scramb,E7
1557,96.0,D,13.0,2.0,dirt,2,dirt,4565.0,R.scramb,E7
1558,96.0,D,13.0,3.0,card,3,card,6609.0,R.scramb,E7
1559,96.0,D,13.0,4.0,line,4,,5920.0,R.scramb,E7
1560,96.0,D,14.0,0.0,neck,0,neck,4826.0,R.scramb,E7
1561,96.0,D,14.0,1.0,town,1,,5333.0,R.scramb,E7
1562,96.0,D,14.0,2.0,hat,2,hat,5293.0,R.scramb,E7
1563,96.0,D,14.0,3.0,street,3,street,6549.0,R.scramb,E7
1564,96.0,D,15.0,0.0,coin,0,coin,6925.0,R.scramb,E7
1565,96.0,D,15.0,1.0,film,1,film,5617.0,R.scramb,E7
1566,96.0,D,15.0,2.0,leaf,2,leaf,6042.0,R.scramb,E7
1567,96.0,D,15.0,3.0,train,3,train,5232.0,R.scramb,E7
1568,96.0,D,15.0,4.0,map,4,map,4825.0,R.scramb,E7
1569,96.0,D,15.0,5.0,art,5,,5669.0,R.scramb,E7
1570,96.0,S,16.0,0.0,bone,0,,5298.0,R.scramb,E7
1571,96.0,S,16.0,1.0,phone,1,phone,6123.0,R.scramb,E7
1572,96.0,S,16.0,2.0,stone,2,stone,7264.0,R.scramb,E7
1573,96.0,S,17.0,0.0,bread,0,bread,4704.0,R.scramb,E7
1574,96.0,S,17.0,1.0,head,1,head,4808.0,R.scramb,E7
1575,96.0,S,17.0,2.0,thread,2,thread,5548.0,R.scramb,E7
1576,96.0,S,17.0,3.0,bed,3,bed,5264.0,R.scramb,E7
1577,96.0,S,18.0,0.0,king,0,king,5300.0,R.scramb,E7
1578,96.0,S,18.0,1.0,ring,1,ring,5148.0,R.scramb,E7
1579,96.0,S,18.0,2.0,spring,2,,5695.0,R.scramb,E7
1580,96.0,S,18.0,3.0,string,3,spring,4392.0,R.scramb,E7
1581,96.0,S,18.0,4.0,wing,4,wing,6707.0,R.scramb,E7
1582,96.0,S,19.0,0.0,deer,0,dear,4997.0,R.scramb,E7
1583,96.0,S,19.0,1.0,sphere,1,sphere,5255.0,R.scramb,E7
1584,96.0,S,19.0,2.0,ear,2,ear,5575.0,R.scramb,E7
1585,96.0,S,19.0,3.0,tear,3,tear,4432.0,R.scramb,E7
1586,96.0,S,20.0,0.0,mail,0,mail,7128.0,R.scramb,E7
1587,96.0,S,20.0,1.0,sail,1,sail,6437.0,R.scramb,E7
1588,96.0,S,20.0,2.0,trail,2,wail,4944.0,R.scramb,E7
1589,96.0,S,20.0,3.0,wail,3,,1079.0,R.scramb,E7
1590,96.0,S,20.0,4.0,tail,4,,6509.0,R.scramb,E7
1591,96.0,S,20.0,5.0,jail,,,6384.0,R.scramb,E7
1592,96.0,S,21.0,0.0,pie,0,pie,5365.0,R.scramb,E7
1593,96.0,S,21.0,1.0,fly,1,fly,6146.0,R.scramb,E7
1594,96.0,S,21.0,2.0,tie,2,try,4829.0,R.scramb,E7
1595,96.0,S,21.0,3.0,sky,3,eye,5417.0,R.scramb,E7
1596,96.0,S,21.0,4.0,eye,,,6769.0,R.scramb,E7
1597,96.0,S,22.0,0.0,band,0,band,4438.0,R.scramb,E7
1598,96.0,S,22.0,1.0,land,1,land,6128.0,R.scramb,E7
1599,96.0,S,22.0,2.0,stand,2,stand,5278.0,R.scramb,E7
1600,96.0,S,22.0,3.0,hand,3,hand,5224.0,R.scramb,E7
1601,96.0,S,23.0,0.0,boot,0,boot,5336.0,R.scramb,E7
1602,96.0,S,23.0,1.0,suit,1,suit,6193.0,R.scramb,E7
1603,96.0,S,23.0,2.0,flute,2,flute,4746.0,R.scramb,E7
1604,96.0,S,23.0,3.0,loot,3,loot,4430.0,R.scramb,E7
1605,96.0,S,23.0,4.0,root,4,root,6024.0,R.scramb,E7
1606,96.0,S,23.0,5.0,brute,5,brute,5240.0,R.scramb,E7
1607,96.0,S,24.0,0.0,jar,0,jar,4813.0,R.scramb,E7
1608,96.0,S,24.0,1.0,bar,1,bar,4333.0,R.scramb,E7
1609,96.0,S,24.0,2.0,car,2,car,4686.0,R.scramb,E7
1610,96.0,S,24.0,3.0,scar,3,scar,6364.0,R.scramb,E7
1611,96.0,S,24.0,4.0,star,4,star,5953.0,R.scramb,E7
1612,96.0,S,25.0,0.0,doll,0,ball,4598.0,R.scramb,E7
1613,96.0,S,25.0,1.0,ball,1,,5436.0,R.scramb,E7
1614,96.0,S,25.0,2.0,shawl,2,doll,4118.0,R.scramb,E7
1615,96.0,S,25.0,3.0,hall,3,,5620.0,R.scramb,E7
1616,96.0,S,25.0,4.0,brawl,4,wall,6788.0,R.scramb,E7
1617,96.0,S,25.0,5.0,wall,,,5846.0,R.scramb,E7
1618,96.0,S,26.0,0.0,blouse,0,blouse,5788.0,R.scramb,E7
1619,96.0,S,26.0,1.0,house,1,house,4071.0,R.scramb,E7
1620,96.0,S,26.0,2.0,mouse,2,mouse,4481.0,R.scramb,E7
1621,96.0,S,27.0,0.0,cream,0,cream,4443.0,R.scramb,E7
1622,96.0,S,27.0,1.0,team,1,team,4225.0,R.scramb,E7
1623,96.0,S,27.0,2.0,steam,2,steam,6148.0,R.scramb,E7
1624,97.0,P,0.0,0.0,bath,0,bath,,R.scramb,E7
1625,97.0,P,0.0,1.0,dawn,1,dawn,,R.scramb,E7
1626,97.0,P,1.0,0.0,earth,0,earth,,R.scramb,E7
1627,97.0,P,1.0,1.0,peach,1,peach,,R.scramb,E7
1628,97.0,P,2.0,0.0,farm,0,farm,,R.scramb,E7
1629,97.0,P,2.0,1.0,arm,1,arm,,R.scramb,E7
1630,97.0,P,3.0,0.0,hood,0,hood,,R.scramb,E7
1631,97.0,P,3.0,1.0,wood,1,wood,,R.scramb,E7
1632,97.0,D,4.0,0.0,chest,0,chest,6726.0,R.scramb,E7
1633,97.0,D,4.0,1.0,lane,1,lawn,6371.0,R.scramb,E7
1634,97.0,D,4.0,2.0,hair,2,lane,7456.0,R.scramb,E7
1635,97.0,D,4.0,3.0,crown,3,,9632.0,R.scramb,E7
1636,97.0,D,5.0,0.0,ant,0,ant,6923.0,R.scramb,E7
1637,97.0,D,5.0,1.0,air,1,air,6777.0,R.scramb,E7
1638,97.0,D,5.0,2.0,ink,2,ink,6905.0,R.scramb,E7
1639,97.0,D,5.0,3.0,cloud,3,,8524.0,R.scramb,E7
1640,97.0,D,5.0,4.0,seat,4,breath,5722.0,R.scramb,E7
1641,97.0,D,5.0,5.0,breath,,,6431.0,R.scramb,E7
1642,97.0,D,6.0,0.0,deck,0,,5291.0,R.scramb,E7
1643,97.0,D,6.0,1.0,slice,1,slice,5363.0,R.scramb,E7
1644,97.0,D,6.0,2.0,rat,2,rat,7106.0,R.scramb,E7
1645,97.0,D,7.0,0.0,beard,0,beard,5135.0,R.scramb,E7
1646,97.0,D,7.0,1.0,hill,1,,5887.0,R.scramb,E7
1647,97.0,D,7.0,2.0,dirt,2,,5587.0,R.scramb,E7
1648,97.0,D,7.0,3.0,card,3,,7030.0,R.scramb,E7
1649,97.0,D,7.0,4.0,line,4,line,7258.0,R.scramb,E7
1650,97.0,D,8.0,0.0,path,0,path,4837.0,R.scramb,E7
1651,97.0,D,8.0,1.0,nest,1,,5527.0,R.scramb,E7
1652,97.0,D,8.0,2.0,square,2,wood,4996.0,R.scramb,E7
1653,97.0,D,8.0,3.0,wood,3,beach,7007.0,R.scramb,E7
1654,97.0,D,8.0,4.0,beach,,,5933.0,R.scramb,E7
1655,97.0,D,9.0,0.0,mare,0,mare,4857.0,R.scramb,E7
1656,97.0,D,9.0,1.0,bell,1,,5362.0,R.scramb,E7
1657,97.0,D,9.0,2.0,brain,2,,6087.0,R.scramb,E7
1658,97.0,D,9.0,3.0,beef,3,beef,7053.0,R.scramb,E7
1659,97.0,D,10.0,0.0,coin,0,coin,6823.0,R.scramb,E7
1660,97.0,D,10.0,1.0,film,1,,5703.0,R.scramb,E7
1661,97.0,D,10.0,2.0,leaf,2,map,6302.0,R.scramb,E7
1662,97.0,D,10.0,3.0,train,3,art,5280.0,R.scramb,E7
1663,97.0,D,10.0,4.0,map,4,,5325.0,R.scramb,E7
1664,97.0,D,10.0,5.0,art,,,5977.0,R.scramb,E7
1665,97.0,D,11.0,0.0,toy,0,,5504.0,R.scramb,E7
1666,97.0,D,11.0,1.0,wreck,1,deck,7392.0,R.scramb,E7
1667,97.0,D,11.0,2.0,frown,2,frown,5034.0,R.scramb,E7
1668,97.0,D,12.0,0.0,neck,0,neck,6298.0,R.scramb,E7
1669,97.0,D,12.0,1.0,town,1,,6610.0,R.scramb,E7
1670,97.0,D,12.0,2.0,hat,2,bird,7496.0,R.scramb,E7
1671,97.0,D,12.0,3.0,street,3,street,8391.0,R.scramb,E7
1672,97.0,D,13.0,0.0,rice,0,rice,6505.0,R.scramb,E7
1673,97.0,D,13.0,1.0,cat,1,,5892.0,R.scramb,E7
1674,97.0,D,13.0,2.0,trash,2,trash,5301.0,R.scramb,E7
1675,97.0,D,14.0,0.0,spice,0,rice,863.0,R.scramb,E7
1676,97.0,D,14.0,1.0,heat,1,,5879.0,R.scramb,E7
1677,97.0,D,14.0,2.0,shape,2,pear,5284.0,R.scramb,E7
1678,97.0,D,14.0,3.0,pear,3,guest,4698.0,R.scramb,E7
1679,97.0,D,14.0,4.0,guest,,,5034.0,R.scramb,E7
1680,97.0,D,15.0,0.0,shell,0,,6741.0,R.scramb,E7
1681,97.0,D,15.0,1.0,tree,1,,7052.0,R.scramb,E7
1682,97.0,D,15.0,2.0,bowl,2,,7813.0,R.scramb,E7
1683,97.0,D,15.0,3.0,broom,3,,6653.0,R.scramb,E7
1684,97.0,D,15.0,4.0,test,4,ground,5421.0,R.scramb,E7
1685,97.0,D,15.0,5.0,ground,,,5661.0,R.scramb,E7
1686,97.0,S,16.0,0.0,doll,0,doll,5804.0,R.scramb,E7
1687,97.0,S,16.0,1.0,ball,1,ball,5834.0,R.scramb,E7
1688,97.0,S,16.0,2.0,shawl,2,shawl,6477.0,R.scramb,E7
1689,97.0,S,16.0,3.0,hall,3,hall,8439.0,R.scramb,E7
1690,97.0,S,16.0,4.0,brawl,4,wall,5838.0,R.scramb,E7
1691,97.0,S,16.0,5.0,wall,,,5896.0,R.scramb,E7
1692,97.0,S,17.0,0.0,jar,0,bar,4878.0,R.scramb,E7
1693,97.0,S,17.0,1.0,bar,1,jar,4696.0,R.scramb,E7
1694,97.0,S,17.0,2.0,car,2,,5336.0,R.scramb,E7
1695,97.0,S,17.0,3.0,scar,3,star,5999.0,R.scramb,E7
1696,97.0,S,17.0,4.0,star,4,,5037.0,R.scramb,E7
1697,97.0,S,18.0,0.0,bone,0,bone,5863.0,R.scramb,E7
1698,97.0,S,18.0,1.0,phone,1,phone,6184.0,R.scramb,E7
1699,97.0,S,18.0,2.0,stone,2,stone,5511.0,R.scramb,E7
1700,97.0,S,19.0,0.0,boot,0,boot,5882.0,R.scramb,E7
1701,97.0,S,19.0,1.0,suit,1,suit,7791.0,R.scramb,E7
1702,97.0,S,19.0,2.0,flute,2,flute,5394.0,R.scramb,E7
1703,97.0,S,19.0,3.0,loot,3,,4350.0,R.scramb,E7
1704,97.0,S,19.0,4.0,root,4,brute,7009.0,R.scramb,E7
1705,97.0,S,19.0,5.0,brute,5,,5078.0,R.scramb,E7
1706,97.0,S,20.0,0.0,bread,0,,5163.0,R.scramb,E7
1707,97.0,S,20.0,1.0,head,1,bread,4209.0,R.scramb,E7
1708,97.0,S,20.0,2.0,thread,2,,5846.0,R.scramb,E7
1709,97.0,S,20.0,3.0,bed,3,bed,5426.0,R.scramb,E7
1710,97.0,S,21.0,0.0,mail,0,mail,8274.0,R.scramb,E7
1711,97.0,S,21.0,1.0,sail,1,tail,6845.0,R.scramb,E7
1712,97.0,S,21.0,2.0,trail,2,,4915.0,R.scramb,E7
1713,97.0,S,21.0,3.0,wail,3,jail,5981.0,R.scramb,E7
1714,97.0,S,21.0,4.0,tail,,,6461.0,R.scramb,E7
1715,97.0,S,21.0,5.0,jail,,,6518.0,R.scramb,E7
1716,97.0,S,22.0,0.0,deer,0,,5609.0,R.scramb,E7
1717,97.0,S,22.0,1.0,sphere,1,,5558.0,R.scramb,E7
1718,97.0,S,22.0,2.0,ear,2,tear,6553.0,R.scramb,E7
1719,97.0,S,22.0,3.0,tear,,,5660.0,R.scramb,E7
1720,97.0,S,23.0,0.0,blouse,0,blouse,6060.0,R.scramb,E7
1721,97.0,S,23.0,1.0,house,1,house,4107.0,R.scramb,E7
1722,97.0,S,23.0,2.0,mouse,2,mouse,5357.0,R.scramb,E7
1723,97.0,S,24.0,0.0,pie,0,,5301.0,R.scramb,E7
1724,97.0,S,24.0,1.0,fly,1,fly,6741.0,R.scramb,E7
1725,97.0,S,24.0,2.0,tie,2,sky,8005.0,R.scramb,E7
1726,97.0,S,24.0,3.0,sky,3,eye,4630.0,R.scramb,E7
1727,97.0,S,24.0,4.0,eye,,,4456.0,R.scramb,E7
1728,97.0,S,25.0,0.0,cream,0,cream,5315.0,R.scramb,E7
1729,97.0,S,25.0,1.0,team,1,,4181.0,R.scramb,E7
1730,97.0,S,25.0,2.0,steam,2,steam,6638.0,R.scramb,E7
1731,97.0,S,26.0,0.0,king,0,king,5084.0,R.scramb,E7
1732,97.0,S,26.0,1.0,ring,1,,6241.0,R.scramb,E7
1733,97.0,S,26.0,2.0,spring,2,spring,5935.0,R.scramb,E7
1734,97.0,S,26.0,3.0,string,3,wing,4886.0,R.scramb,E7
1735,97.0,S,26.0,4.0,wing,,,4332.0,R.scramb,E7
1736,97.0,S,27.0,0.0,band,0,,5403.0,R.scramb,E7
1737,97.0,S,27.0,1.0,land,1,stand,4936.0,R.scramb,E7
1738,97.0,S,27.0,2.0,stand,2,hand,4904.0,R.scramb,E7
1739,97.0,S,27.0,3.0,hand,,,5260.0,R.scramb,E7
1740,112.0,P,0.0,0.0,bath,0,bath,,R.scramb,E7
1741,112.0,P,0.0,1.0,dawn,1,dawn,,R.scramb,E7
1742,112.0,P,1.0,0.0,earth,0,earth,,R.scramb,E7
1743,112.0,P,1.0,1.0,peach,1,peach,,R.scramb,E7
1744,112.0,P,2.0,0.0,hood,0,hood,,R.scramb,E7
1745,112.0,P,2.0,1.0,wood,1,wood,,R.scramb,E7
1746,112.0,P,3.0,0.0,farm,0,farm,,R.scramb,E7
1747,112.0,P,3.0,1.0,arm,1,arm,,R.scramb,E7
1748,112.0,S,4.0,0.0,pie,0,pie,4910.0,R.scramb,E7
1749,112.0,S,4.0,1.0,fly,1,,5793.0,R.scramb,E7
1750,112.0,S,4.0,2.0,tie,2,tie,5396.0,R.scramb,E7
1751,112.0,S,4.0,3.0,sky,3,fly,5246.0,R.scramb,E7
1752,112.0,S,4.0,4.0,eye,,,6244.0,R.scramb,E7
1753,112.0,S,5.0,0.0,king,0,king,4843.0,R.scramb,E7
1754,112.0,S,5.0,1.0,ring,1,ring,5721.0,R.scramb,E7
1755,112.0,S,5.0,2.0,spring,2,string,5854.0,R.scramb,E7
1756,112.0,S,5.0,3.0,string,3,wing,4446.0,R.scramb,E7
1757,112.0,S,5.0,4.0,wing,,,5852.0,R.scramb,E7
1758,112.0,S,6.0,0.0,jar,0,bar,4991.0,R.scramb,E7
1759,112.0,S,6.0,1.0,bar,1,jar,4770.0,R.scramb,E7
1760,112.0,S,6.0,2.0,car,2,car,4567.0,R.scramb,E7
1761,112.0,S,6.0,3.0,scar,3,,5028.0,R.scramb,E7
1762,112.0,S,6.0,4.0,star,4,star,4927.0,R.scramb,E7
1763,112.0,S,7.0,0.0,boot,0,boot,5502.0,R.scramb,E7
1764,112.0,S,7.0,1.0,suit,1,suit,5791.0,R.scramb,E7
1765,112.0,S,7.0,2.0,flute,2,flute,5306.0,R.scramb,E7
1766,112.0,S,7.0,3.0,loot,3,brute,3939.0,R.scramb,E7
1767,112.0,S,7.0,4.0,root,4,root,5611.0,R.scramb,E7
1768,112.0,S,7.0,5.0,brute,,,5164.0,R.scramb,E7
1769,112.0,S,8.0,0.0,band,0,band,4847.0,R.scramb,E7
1770,112.0,S,8.0,1.0,land,1,land,5492.0,R.scramb,E7
1771,112.0,S,8.0,2.0,stand,2,stand,4933.0,R.scramb,E7
1772,112.0,S,8.0,3.0,hand,3,hand,4956.0,R.scramb,E7
1773,112.0,S,9.0,0.0,cream,0,cream,4330.0,R.scramb,E7
1774,112.0,S,9.0,1.0,team,1,team,3590.0,R.scramb,E7
1775,112.0,S,9.0,2.0,steam,2,steam,6057.0,R.scramb,E7
1776,112.0,S,10.0,0.0,bone,0,bone,4548.0,R.scramb,E7
1777,112.0,S,10.0,1.0,phone,1,phone,5912.0,R.scramb,E7
1778,112.0,S,10.0,2.0,stone,2,stone,5705.0,R.scramb,E7
1779,112.0,S,11.0,0.0,bread,0,bread,4573.0,R.scramb,E7
1780,112.0,S,11.0,1.0,head,1,head,4277.0,R.scramb,E7
1781,112.0,S,11.0,2.0,thread,2,thread,4527.0,R.scramb,E7
1782,112.0,S,11.0,3.0,bed,3,bed,3780.0,R.scramb,E7
1783,112.0,S,12.0,0.0,blouse,0,blouse,5280.0,R.scramb,E7
1784,112.0,S,12.0,1.0,house,1,house,3948.0,R.scramb,E7
1785,112.0,S,12.0,2.0,mouse,2,mouse,4040.0,R.scramb,E7
1786,112.0,S,13.0,0.0,doll,0,ball,5160.0,R.scramb,E7
1787,112.0,S,13.0,1.0,ball,1,,4933.0,R.scramb,E7
1788,112.0,S,13.0,2.0,shawl,2,,3741.0,R.scramb,E7
1789,112.0,S,13.0,3.0,hall,3,,6029.0,R.scramb,E7
1790,112.0,S,13.0,4.0,brawl,,,5503.0,R.scramb,E7
1791,112.0,S,13.0,5.0,wall,,,5328.0,R.scramb,E7
1792,112.0,S,14.0,0.0,mail,0,,6584.0,R.scramb,E7
1793,112.0,S,14.0,1.0,sail,1,trail,5623.0,R.scramb,E7
1794,112.0,S,14.0,2.0,trail,2,sail,4632.0,R.scramb,E7
1795,112.0,S,14.0,3.0,wail,3,mail,6251.0,R.scramb,E7
1796,112.0,S,14.0,4.0,tail,4,tail,5224.0,R.scramb,E7
1797,112.0,S,14.0,5.0,jail,,,4863.0,R.scramb,E7
1798,112.0,S,15.0,0.0,deer,0,deer,4311.0,R.scramb,E7
1799,112.0,S,15.0,1.0,sphere,1,sphere,4690.0,R.scramb,E7
1800,112.0,S,15.0,2.0,ear,2,ear,4560.0,R.scramb,E7
1801,112.0,S,15.0,3.0,tear,3,tear,4685.0,R.scramb,E7
1802,112.0,D,16.0,0.0,spice,0,spice,4376.0,R.scramb,E7
1803,112.0,D,16.0,1.0,heat,1,heat,3599.0,R.scramb,E7
1804,112.0,D,16.0,2.0,shape,2,shape,5710.0,R.scramb,E7
1805,112.0,D,16.0,3.0,pear,3,pear,4048.0,R.scramb,E7
1806,112.0,D,16.0,4.0,guest,,,4837.0,R.scramb,E7
1807,112.0,D,17.0,0.0,shell,0,shell,4783.0,R.scramb,E7
1808,112.0,D,17.0,1.0,tree,1,tree,5377.0,R.scramb,E7
1809,112.0,D,17.0,2.0,bowl,2,bowl,5409.0,R.scramb,E7
1810,112.0,D,17.0,3.0,broom,3,broom,6294.0,R.scramb,E7
1811,112.0,D,17.0,4.0,test,4,,4830.0,R.scramb,E7
1812,112.0,D,17.0,5.0,ground,,,3873.0,R.scramb,E7
1813,112.0,D,18.0,0.0,deck,0,deck,4441.0,R.scramb,E7
1814,112.0,D,18.0,1.0,slice,1,,4165.0,R.scramb,E7
1815,112.0,D,18.0,2.0,rat,2,rat,5026.0,R.scramb,E7
1816,112.0,D,19.0,0.0,ant,0,ant,5226.0,R.scramb,E7
1817,112.0,D,19.0,1.0,air,1,air,5045.0,R.scramb,E7
1818,112.0,D,19.0,2.0,ink,2,ink,5003.0,R.scramb,E7
1819,112.0,D,19.0,3.0,cloud,3,,5073.0,R.scramb,E7
1820,112.0,D,19.0,4.0,seat,4,,5115.0,R.scramb,E7
1821,112.0,D,19.0,5.0,breath,5,breath,5061.0,R.scramb,E7
1822,112.0,D,20.0,0.0,toy,0,toy,4572.0,R.scramb,E7
1823,112.0,D,20.0,1.0,wreck,1,wreck,4804.0,R.scramb,E7
1824,112.0,D,20.0,2.0,frown,2,frown,5481.0,R.scramb,E7
1825,112.0,D,21.0,0.0,neck,0,neck,4894.0,R.scramb,E7
1826,112.0,D,21.0,1.0,town,1,town,5022.0,R.scramb,E7
1827,112.0,D,21.0,2.0,hat,2,hat,6334.0,R.scramb,E7
1828,112.0,D,21.0,3.0,street,3,street,7134.0,R.scramb,E7
1829,112.0,D,22.0,0.0,mare,0,mare,4044.0,R.scramb,E7
1830,112.0,D,22.0,1.0,bell,1,bell,4273.0,R.scramb,E7
1831,112.0,D,22.0,2.0,brain,2,brain,4748.0,R.scramb,E7
1832,112.0,D,22.0,3.0,beef,3,beef,6103.0,R.scramb,E7
1833,112.0,D,23.0,0.0,chest,0,chest,5094.0,R.scramb,E7
1834,112.0,D,23.0,1.0,lane,1,lane,5070.0,R.scramb,E7
1835,112.0,D,23.0,2.0,hair,2,hair,5024.0,R.scramb,E7
1836,112.0,D,23.0,3.0,crown,3,crown,6236.0,R.scramb,E7
1837,112.0,D,24.0,0.0,rice,0,meet,5259.0,R.scramb,E7
1838,112.0,D,24.0,1.0,cat,1,cat,5019.0,R.scramb,E7
1839,112.0,D,24.0,2.0,trash,2,trash,4107.0,R.scramb,E7
1840,112.0,D,25.0,0.0,beard,0,beard,5178.0,R.scramb,E7
1841,112.0,D,25.0,1.0,hill,1,stranger,4186.0,R.scramb,E7
1842,112.0,D,25.0,2.0,dirt,,,4307.0,R.scramb,E7
1843,112.0,D,25.0,3.0,card,,,4855.0,R.scramb,E7
1844,112.0,D,25.0,4.0,line,,,6071.0,R.scramb,E7
1845,112.0,D,26.0,0.0,path,0,,5874.0,R.scramb,E7
1846,112.0,D,26.0,1.0,nest,1,care,4547.0,R.scramb,E7
1847,112.0,D,26.0,2.0,square,2,wood,4543.0,R.scramb,E7
1848,112.0,D,26.0,3.0,wood,3,beach,5094.0,R.scramb,E7
1849,112.0,D,26.0,4.0,beach,,,5527.0,R.scramb,E7
1850,112.0,D,27.0,0.0,coin,0,coin,5415.0,R.scramb,E7
1851,112.0,D,27.0,1.0,film,1,film,5647.0,R.scramb,E7
1852,112.0,D,27.0,2.0,leaf,2,,5493.0,R.scramb,E7
1853,112.0,D,27.0,3.0,train,3,train,4189.0,R.scramb,E7
1854,112.0,D,27.0,4.0,map,4,,5471.0,R.scramb,E7
1855,112.0,D,27.0,5.0,art,,,5393.0,R.scramb,E7
1856,54.0,P,0.0,,,2,,,R.scramb,E7
1857,54.0,P,2.0,,,2,,,R.scramb,E7
1858,54.0,P,3.0,,,2,,,R.scramb,E7
1859,1.0,P,3.0,,,2,,,R.scramb,E7
1860,66.0,P,0.0,,,2,,,R.scramb,E7
1861,67.0,P,0.0,,,2,,,R.scramb,E7
1862,67.0,P,2.0,,,2,,,R.scramb,E7
1863,70.0,P,0.0,,,2,,,R.scramb,E7
1864,70.0,P,2.0,,,2,,,R.scramb,E7
1865,94.0,P,0.0,,,2,,,R.scramb,E7
1866,96.0,P,0.0,,,2,,,R.scramb,E7
1867,54.0,S,5.0,,,3,,,R.scramb,E7
1868,54.0,S,6.0,,,3,,,R.scramb,E7
1869,54.0,S,13.0,,,3,,,R.scramb,E7
1870,54.0,D,16.0,,,3,,,R.scramb,E7
1871,54.0,D,20.0,,,3,,,R.scramb,E7
1872,54.0,D,27.0,,,3,,,R.scramb,E7
1873,62.0,S,25.0,,,3,,,R.scramb,E7
1874,70.0,S,21.0,,,3,,,R.scramb,E7
1875,96.0,D,12.0,,,3,,,R.scramb,E7
1876,97.0,D,13.0,,,3,,,R.scramb,E7
1877,54.0,S,8.0,,,4,,,R.scramb,E7
1878,54.0,S,10.0,,,4,,,R.scramb,E7
1879,54.0,S,14.0,,,4,,,R.scramb,E7
1880,54.0,D,17.0,,,4,,,R.scramb,E7
1881,54.0,D,23.0,,,4,,,R.scramb,E7
1882,54.0,D,25.0,,,4,,,R.scramb,E7
1883,92.0,D,12.0,,,4,,,R.scramb,E7
1884,96.0,D,6.0,,,4,,,R.scramb,E7
1885,97.0,D,4.0,,,4,,,R.scramb,E7
1886,54.0,S,4.0,,,5,,,R.scramb,E7
1887,54.0,D,21.0,,,5,,,R.scramb,E7
1888,54.0,D,24.0,,,5,,,R.scramb,E7
1889,54.0,D,26.0,,,5,,,R.scramb,E7
1890,72.0,D,25.0,,,5,beach,,R.scramb,E7
1891,72.0,D,26.0,,,5,guest,,R.scramb,E7
1892,88.0,D,16.0,,,5,,,R.scramb,E7
1893,92.0,S,25.0,,,5,,,R.scramb,E7
1894,94.0,D,16.0,,,5,guest,,R.scramb,E7
1895,96.0,D,13.0,,,5,,,R.scramb,E7
1896,62.0,D,8.0,,,6,,,R.scramb,E7
1897,62.0,D,8.0,,,7,,,R.scramb,E7
1898,62.0,D,13.0,,,6,breath,,R.scramb,E7
1899,94.0,D,18.0,,,6,breath,,R.scramb,E7
1900,96.0,D,9.0,,,6,,,R.scramb,E7
1901,96.0,D,15.0,,,6,,,R.scramb,E7
