,Subject,trialtype,trialnum,TBR,inpos,outpos,resp,dist_RT,task,folder
826,77.0,D,5.0,hat,2.0,2,,8653.0,Rspan.names.short,E11names
827,77.0,D,5.0,street,3.0,3,street,7888.0,Rspan.names.short,E11names
828,77.0,D,6.0,path,0.0,0,path,4715.0,Rspan.names.short,E11names
829,77.0,D,6.0,nest,1.0,1,nest,5679.0,Rspan.names.short,E11names
830,77.0,D,6.0,square,2.0,2,square,7677.0,Rspan.names.short,E11names
831,77.0,D,6.0,wood,3.0,3,wood,8809.0,Rspan.names.short,E11names
832,77.0,D,6.0,beach,4.0,4,,7230.0,Rspan.names.short,E11names
833,77.0,S,7.0,cream,0.0,0,cream,8363.0,Rspan.names.short,E11names
834,77.0,S,7.0,team,1.0,1,team,6483.0,Rspan.names.short,E11names
835,77.0,S,7.0,steam,2.0,2,steam,8400.0,Rspan.names.short,E11names
836,77.0,D,8.0,rice,0.0,0,rice,6153.0,Rspan.names.short,E11names
837,77.0,D,8.0,cat,1.0,1,cat,8235.0,Rspan.names.short,E11names
838,77.0,D,8.0,trash,2.0,2,trash,7848.0,Rspan.names.short,E11names
839,77.0,S,9.0,doll,0.0,0,doll,6526.0,Rspan.names.short,E11names
840,77.0,S,9.0,ball,1.0,1,,7097.0,Rspan.names.short,E11names
841,77.0,S,9.0,shawl,2.0,2,shawl,9099.0,Rspan.names.short,E11names
842,77.0,S,9.0,hall,3.0,3,hall,12749.0,Rspan.names.short,E11names
843,77.0,S,9.0,brawl,4.0,4,brawl,8218.0,Rspan.names.short,E11names
844,77.0,S,9.0,wall,5.0,5,wall,6222.0,Rspan.names.short,E11names
845,77.0,S,10.0,king,0.0,0,king,4823.0,Rspan.names.short,E11names
846,77.0,S,10.0,ring,1.0,1,ring,6073.0,Rspan.names.short,E11names
847,77.0,S,10.0,spring,2.0,2,spring,6926.0,Rspan.names.short,E11names
848,77.0,S,10.0,string,3.0,3,string,6360.0,Rspan.names.short,E11names
849,77.0,S,10.0,wing,4.0,4,wing,7746.0,Rspan.names.short,E11names
850,77.0,D,11.0,coin,0.0,0,coin,5616.0,Rspan.names.short,E11names
851,77.0,D,11.0,film,1.0,1,,6231.0,Rspan.names.short,E11names
852,77.0,D,11.0,leaf,2.0,2,leaf,15455.0,Rspan.names.short,E11names
853,77.0,D,11.0,train,3.0,3,,10772.0,Rspan.names.short,E11names
854,77.0,D,11.0,map,4.0,4,,8873.0,Rspan.names.short,E11names
855,77.0,D,11.0,art,5.0,5,,6860.0,Rspan.names.short,E11names
856,77.0,D,12.0,ant,0.0,0,ant,5401.0,Rspan.names.short,E11names
857,77.0,D,12.0,air,1.0,1,air,7217.0,Rspan.names.short,E11names
858,77.0,D,12.0,ink,2.0,2,,8712.0,Rspan.names.short,E11names
859,77.0,D,12.0,cloud,3.0,3,cloud,6616.0,Rspan.names.short,E11names
860,77.0,D,12.0,seat,4.0,4,seat,8640.0,Rspan.names.short,E11names
861,77.0,D,12.0,breath,5.0,5,breath,8660.0,Rspan.names.short,E11names
862,77.0,S,13.0,deer,0.0,0,deer,7207.0,Rspan.names.short,E11names
863,77.0,S,13.0,sphere,1.0,1,sphere,5710.0,Rspan.names.short,E11names
864,77.0,S,13.0,ear,2.0,2,ear,6955.0,Rspan.names.short,E11names
865,77.0,S,13.0,tear,3.0,3,tear,6636.0,Rspan.names.short,E11names
866,77.0,D,14.0,chest,0.0,0,chest,5332.0,Rspan.names.short,E11names
867,77.0,D,14.0,lane,1.0,1,lane,6464.0,Rspan.names.short,E11names
868,77.0,D,14.0,hair,2.0,2,hair,9485.0,Rspan.names.short,E11names
869,77.0,D,14.0,crown,3.0,3,crown,10711.0,Rspan.names.short,E11names
870,77.0,S,15.0,boot,0.0,0,boot,5407.0,Rspan.names.short,E11names
871,77.0,S,15.0,suit,1.0,1,suit,5400.0,Rspan.names.short,E11names
872,77.0,S,15.0,flute,2.0,2,flute,5832.0,Rspan.names.short,E11names
873,77.0,S,15.0,loot,3.0,3,root,5623.0,Rspan.names.short,E11names
874,77.0,S,15.0,root,4.0,4,brute,8231.0,Rspan.names.short,E11names
875,77.0,S,15.0,brute,5.0,,,7604.0,Rspan.names.short,E11names
876,77.0,D,16.0,toy,0.0,0,toy,5781.0,Rspan.names.short,E11names
877,77.0,D,16.0,wreck,1.0,1,wreck,6855.0,Rspan.names.short,E11names
878,77.0,D,16.0,frown,2.0,2,frown,14108.0,Rspan.names.short,E11names
879,77.0,S,17.0,blouse,0.0,0,crown,6161.0,Rspan.names.short,E11names
880,77.0,S,17.0,house,1.0,1,house,14667.0,Rspan.names.short,E11names
881,77.0,S,17.0,mouse,2.0,2,mouse,7368.0,Rspan.names.short,E11names
882,77.0,S,18.0,jar,0.0,0,jar,5723.0,Rspan.names.short,E11names
883,77.0,S,18.0,bar,1.0,1,bar,8055.0,Rspan.names.short,E11names
884,77.0,S,18.0,car,2.0,2,car,7644.0,Rspan.names.short,E11names
885,77.0,S,18.0,scar,3.0,3,scar,6897.0,Rspan.names.short,E11names
886,77.0,S,18.0,star,4.0,4,star,7541.0,Rspan.names.short,E11names
887,77.0,D,19.0,spice,0.0,0,spice,5313.0,Rspan.names.short,E11names
888,77.0,D,19.0,heat,1.0,1,heat,5742.0,Rspan.names.short,E11names
889,77.0,D,19.0,shape,2.0,2,shape,7874.0,Rspan.names.short,E11names
890,77.0,D,19.0,pear,3.0,3,pear,7100.0,Rspan.names.short,E11names
891,77.0,D,19.0,guest,4.0,4,guest,7463.0,Rspan.names.short,E11names
892,77.0,S,20.0,bone,0.0,0,bone,5178.0,Rspan.names.short,E11names
893,77.0,S,20.0,phone,1.0,1,phone,7755.0,Rspan.names.short,E11names
894,77.0,S,20.0,stone,2.0,2,stone,5780.0,Rspan.names.short,E11names
895,77.0,D,21.0,deck,0.0,0,deck,4461.0,Rspan.names.short,E11names
896,77.0,D,21.0,slice,1.0,1,slice,6413.0,Rspan.names.short,E11names
897,77.0,D,21.0,rat,2.0,2,rat,6091.0,Rspan.names.short,E11names
898,77.0,D,22.0,shell,0.0,0,shell,6241.0,Rspan.names.short,E11names
899,77.0,D,22.0,tree,1.0,1,tree,6103.0,Rspan.names.short,E11names
900,77.0,D,22.0,bowl,2.0,2,bowl,6746.0,Rspan.names.short,E11names
901,77.0,D,22.0,broom,3.0,3,broom,7189.0,Rspan.names.short,E11names
902,77.0,D,22.0,test,4.0,4,test,5317.0,Rspan.names.short,E11names
903,77.0,D,22.0,ground,5.0,5,ground,9216.0,Rspan.names.short,E11names
904,77.0,D,23.0,beard,0.0,0,beard,5306.0,Rspan.names.short,E11names
905,77.0,D,23.0,hill,1.0,1,hill,5903.0,Rspan.names.short,E11names
906,77.0,D,23.0,dirt,2.0,2,,6075.0,Rspan.names.short,E11names
907,77.0,D,23.0,card,3.0,3,,7575.0,Rspan.names.short,E11names
908,77.0,D,23.0,line,4.0,4,line,8080.0,Rspan.names.short,E11names
909,77.0,S,24.0,mail,0.0,0,mail,5478.0,Rspan.names.short,E11names
910,77.0,S,24.0,sail,1.0,1,sail,7204.0,Rspan.names.short,E11names
911,77.0,S,24.0,trail,2.0,2,trail,5162.0,Rspan.names.short,E11names
912,77.0,S,24.0,wail,3.0,3,wail,7782.0,Rspan.names.short,E11names
913,77.0,S,24.0,tail,4.0,4,tail,8430.0,Rspan.names.short,E11names
914,77.0,S,24.0,jail,5.0,5,,6443.0,Rspan.names.short,E11names
915,77.0,S,25.0,pie,0.0,0,,5838.0,Rspan.names.short,E11names
916,77.0,S,25.0,fly,1.0,1,fly,6709.0,Rspan.names.short,E11names
917,77.0,S,25.0,tie,2.0,2,,5096.0,Rspan.names.short,E11names
918,77.0,S,25.0,sky,3.0,3,sky,9870.0,Rspan.names.short,E11names
919,77.0,S,25.0,eye,4.0,4,,10008.0,Rspan.names.short,E11names
920,77.0,D,26.0,mare,0.0,0,mare,7335.0,Rspan.names.short,E11names
921,77.0,D,26.0,bell,1.0,1,bell,7337.0,Rspan.names.short,E11names
922,77.0,D,26.0,brain,2.0,2,brain,8914.0,Rspan.names.short,E11names
923,77.0,D,26.0,beef,3.0,3,beef,7867.0,Rspan.names.short,E11names
924,77.0,S,27.0,band,0.0,0,band,5091.0,Rspan.names.short,E11names
925,77.0,S,27.0,land,1.0,1,land,8303.0,Rspan.names.short,E11names
926,77.0,S,27.0,stand,2.0,2,stand,5306.0,Rspan.names.short,E11names
927,77.0,S,27.0,hand,3.0,3,hand,7414.0,Rspan.names.short,E11names
928,78.0,P,0.0,farm,0.0,0,farm,4719.0,Rspan.names.short,E11names
929,78.0,P,0.0,arm,1.0,1,arm,4596.0,Rspan.names.short,E11names
930,78.0,P,1.0,earth,0.0,0,earth,3995.0,Rspan.names.short,E11names
931,78.0,P,1.0,peach,1.0,1,peach,4003.0,Rspan.names.short,E11names
932,78.0,P,2.0,bath,0.0,0,bath,3826.0,Rspan.names.short,E11names
933,78.0,P,2.0,dawn,1.0,1,dawn,4332.0,Rspan.names.short,E11names
934,78.0,P,3.0,hood,0.0,0,hood,3849.0,Rspan.names.short,E11names
935,78.0,P,3.0,wood,1.0,1,wood,4202.0,Rspan.names.short,E11names
936,78.0,D,4.0,rice,0.0,0,rice,4709.0,Rspan.names.short,E11names
937,78.0,D,4.0,cat,1.0,1,cat,4354.0,Rspan.names.short,E11names
938,78.0,D,4.0,trash,2.0,2,trash,4692.0,Rspan.names.short,E11names
939,78.0,S,5.0,bread,0.0,0,bread,4041.0,Rspan.names.short,E11names
940,78.0,S,5.0,head,1.0,1,head,3994.0,Rspan.names.short,E11names
941,78.0,S,5.0,thread,2.0,2,thread,4750.0,Rspan.names.short,E11names
942,78.0,S,5.0,bed,3.0,3,bed,5208.0,Rspan.names.short,E11names
943,78.0,S,6.0,doll,0.0,0,doll,3806.0,Rspan.names.short,E11names
944,78.0,S,6.0,ball,1.0,1,ball,3848.0,Rspan.names.short,E11names
945,78.0,S,6.0,shawl,2.0,2,shawl,4440.0,Rspan.names.short,E11names
946,78.0,S,6.0,hall,3.0,3,brawl,5112.0,Rspan.names.short,E11names
947,78.0,S,6.0,brawl,4.0,4,wall,5292.0,Rspan.names.short,E11names
948,78.0,S,6.0,wall,5.0,,,5066.0,Rspan.names.short,E11names
949,78.0,D,7.0,path,0.0,0,path,4204.0,Rspan.names.short,E11names
950,78.0,D,7.0,nest,1.0,1,nest,4766.0,Rspan.names.short,E11names
951,78.0,D,7.0,square,2.0,2,square,4416.0,Rspan.names.short,E11names
952,78.0,D,7.0,wood,3.0,3,wood,4560.0,Rspan.names.short,E11names
953,78.0,D,7.0,beach,4.0,4,beach,4963.0,Rspan.names.short,E11names
954,78.0,D,8.0,neck,0.0,0,neck,4045.0,Rspan.names.short,E11names
955,78.0,D,8.0,town,1.0,1,town,4566.0,Rspan.names.short,E11names
956,78.0,D,8.0,hat,2.0,2,hat,4152.0,Rspan.names.short,E11names
957,78.0,D,8.0,street,3.0,3,street,5123.0,Rspan.names.short,E11names
958,78.0,S,9.0,king,0.0,0,king,4329.0,Rspan.names.short,E11names
959,78.0,S,9.0,ring,1.0,1,ring,4870.0,Rspan.names.short,E11names
960,78.0,S,9.0,spring,2.0,2,,4508.0,Rspan.names.short,E11names
961,78.0,S,9.0,string,3.0,3,spring,4290.0,Rspan.names.short,E11names
962,78.0,S,9.0,wing,4.0,4,wing,5072.0,Rspan.names.short,E11names
963,78.0,D,10.0,coin,0.0,0,,5901.0,Rspan.names.short,E11names
964,78.0,D,10.0,film,1.0,1,coin,4577.0,Rspan.names.short,E11names
965,78.0,D,10.0,leaf,2.0,2,,4925.0,Rspan.names.short,E11names
966,78.0,D,10.0,train,3.0,3,,5105.0,Rspan.names.short,E11names
967,78.0,D,10.0,map,4.0,4,map,6958.0,Rspan.names.short,E11names
968,78.0,D,10.0,art,5.0,5,art,5239.0,Rspan.names.short,E11names
969,78.0,S,11.0,bone,0.0,0,bone,5172.0,Rspan.names.short,E11names
970,78.0,S,11.0,phone,1.0,1,phone,4942.0,Rspan.names.short,E11names
971,78.0,S,11.0,stone,2.0,2,stone,4025.0,Rspan.names.short,E11names
972,78.0,D,12.0,toy,0.0,0,toy,4205.0,Rspan.names.short,E11names
973,78.0,D,12.0,wreck,1.0,1,wreck,4190.0,Rspan.names.short,E11names
974,78.0,D,12.0,frown,2.0,2,frown,4986.0,Rspan.names.short,E11names
975,78.0,S,13.0,boot,0.0,0,boot,4075.0,Rspan.names.short,E11names
976,78.0,S,13.0,suit,1.0,1,suit,4227.0,Rspan.names.short,E11names
977,78.0,S,13.0,flute,2.0,2,flute,5068.0,Rspan.names.short,E11names
978,78.0,S,13.0,loot,3.0,3,loot,4419.0,Rspan.names.short,E11names
979,78.0,S,13.0,root,4.0,4,boot,5554.0,Rspan.names.short,E11names
980,78.0,S,13.0,brute,5.0,,,4549.0,Rspan.names.short,E11names
981,78.0,S,14.0,deer,0.0,0,deer,4480.0,Rspan.names.short,E11names
982,78.0,S,14.0,sphere,1.0,1,sphere,4374.0,Rspan.names.short,E11names
983,78.0,S,14.0,ear,2.0,2,ear,5265.0,Rspan.names.short,E11names
984,78.0,S,14.0,tear,3.0,3,tear,5238.0,Rspan.names.short,E11names
985,78.0,D,15.0,ant,0.0,0,ant,4832.0,Rspan.names.short,E11names
986,78.0,D,15.0,air,1.0,1,air,4024.0,Rspan.names.short,E11names
987,78.0,D,15.0,ink,2.0,2,,5226.0,Rspan.names.short,E11names
988,78.0,D,15.0,cloud,3.0,3,cloud,6026.0,Rspan.names.short,E11names
989,78.0,D,15.0,seat,4.0,4,breath,4617.0,Rspan.names.short,E11names
990,78.0,D,15.0,breath,5.0,,,3977.0,Rspan.names.short,E11names
991,78.0,S,16.0,cream,0.0,0,team,4549.0,Rspan.names.short,E11names
992,78.0,S,16.0,team,1.0,1,cream,4303.0,Rspan.names.short,E11names
993,78.0,S,16.0,steam,2.0,2,steam,4462.0,Rspan.names.short,E11names
994,78.0,S,17.0,jar,0.0,0,jar,4092.0,Rspan.names.short,E11names
995,78.0,S,17.0,bar,1.0,1,bar,5355.0,Rspan.names.short,E11names
996,78.0,S,17.0,car,2.0,2,car,4806.0,Rspan.names.short,E11names
997,78.0,S,17.0,scar,3.0,3,scar,4703.0,Rspan.names.short,E11names
998,78.0,S,17.0,star,4.0,4,star,5532.0,Rspan.names.short,E11names
999,78.0,D,18.0,chest,0.0,0,chest,4309.0,Rspan.names.short,E11names
1000,78.0,D,18.0,lane,1.0,1,lane,5884.0,Rspan.names.short,E11names
1001,78.0,D,18.0,hair,2.0,2,hair,6392.0,Rspan.names.short,E11names
1002,78.0,D,18.0,crown,3.0,3,crown,5064.0,Rspan.names.short,E11names
1003,78.0,D,19.0,spice,0.0,0,spice,4589.0,Rspan.names.short,E11names
1004,78.0,D,19.0,heat,1.0,1,heat,5272.0,Rspan.names.short,E11names
1005,78.0,D,19.0,shape,2.0,2,shape,4006.0,Rspan.names.short,E11names
1006,78.0,D,19.0,pear,3.0,3,pear,6376.0,Rspan.names.short,E11names
1007,78.0,D,19.0,guest,4.0,4,guest,4745.0,Rspan.names.short,E11names
1008,78.0,S,20.0,band,0.0,0,band,4435.0,Rspan.names.short,E11names
1009,78.0,S,20.0,land,1.0,1,land,4843.0,Rspan.names.short,E11names
1010,78.0,S,20.0,stand,2.0,2,stand,3818.0,Rspan.names.short,E11names
1011,78.0,S,20.0,hand,3.0,3,hand,6948.0,Rspan.names.short,E11names
1012,78.0,D,21.0,shell,0.0,0,shell,5150.0,Rspan.names.short,E11names
1013,78.0,D,21.0,tree,1.0,1,tree,4111.0,Rspan.names.short,E11names
1014,78.0,D,21.0,bowl,2.0,2,bowl,4590.0,Rspan.names.short,E11names
1015,78.0,D,21.0,broom,3.0,3,test,5152.0,Rspan.names.short,E11names
1016,78.0,D,21.0,test,4.0,4,ground,5818.0,Rspan.names.short,E11names
1017,78.0,D,21.0,ground,5.0,,,5281.0,Rspan.names.short,E11names
1018,78.0,D,22.0,deck,0.0,0,deck,4409.0,Rspan.names.short,E11names
1019,78.0,D,22.0,slice,1.0,1,slice,4299.0,Rspan.names.short,E11names
1020,78.0,D,22.0,rat,2.0,2,rat,6344.0,Rspan.names.short,E11names
1021,78.0,D,23.0,beard,0.0,0,beard,4140.0,Rspan.names.short,E11names
1022,78.0,D,23.0,hill,1.0,1,hill,4753.0,Rspan.names.short,E11names
1023,78.0,D,23.0,dirt,2.0,2,,5268.0,Rspan.names.short,E11names
1024,78.0,D,23.0,card,3.0,3,card,5578.0,Rspan.names.short,E11names
1025,78.0,D,23.0,line,4.0,4,line,4924.0,Rspan.names.short,E11names
1026,78.0,S,24.0,blouse,0.0,0,blouse,4833.0,Rspan.names.short,E11names
1027,78.0,S,24.0,house,1.0,1,house,4865.0,Rspan.names.short,E11names
1028,78.0,S,24.0,mouse,2.0,2,mouse,4071.0,Rspan.names.short,E11names
1029,78.0,S,25.0,mail,0.0,0,mail,5205.0,Rspan.names.short,E11names
1030,78.0,S,25.0,sail,1.0,1,sail,5006.0,Rspan.names.short,E11names
1031,78.0,S,25.0,trail,2.0,2,wail,5254.0,Rspan.names.short,E11names
1032,78.0,S,25.0,wail,3.0,3,,6172.0,Rspan.names.short,E11names
1033,78.0,S,25.0,tail,4.0,4,jail,4414.0,Rspan.names.short,E11names
1034,78.0,S,25.0,jail,5.0,,,6679.0,Rspan.names.short,E11names
1035,78.0,S,26.0,pie,0.0,0,pie,4473.0,Rspan.names.short,E11names
1036,78.0,S,26.0,fly,1.0,1,fly,4991.0,Rspan.names.short,E11names
1037,78.0,S,26.0,tie,2.0,2,tie,4562.0,Rspan.names.short,E11names
1038,78.0,S,26.0,sky,3.0,3,sky,6013.0,Rspan.names.short,E11names
1039,78.0,S,26.0,eye,4.0,4,eye,6044.0,Rspan.names.short,E11names
1040,78.0,D,27.0,mare,0.0,0,mare,5442.0,Rspan.names.short,E11names
1041,78.0,D,27.0,bell,1.0,1,bell,5233.0,Rspan.names.short,E11names
1042,78.0,D,27.0,brain,2.0,2,brain,5352.0,Rspan.names.short,E11names
1043,78.0,D,27.0,beef,3.0,3,beef,7603.0,Rspan.names.short,E11names
1044,79.0,P,0.0,farm,0.0,0,farm,4234.0,Rspan.names.short,E11names
1045,79.0,P,0.0,arm,1.0,1,arm,4442.0,Rspan.names.short,E11names
1046,79.0,P,1.0,bath,0.0,0,,3988.0,Rspan.names.short,E11names
1047,79.0,P,1.0,dawn,1.0,1,dawn,3974.0,Rspan.names.short,E11names
1048,79.0,P,2.0,earth,0.0,0,earth,3898.0,Rspan.names.short,E11names
1049,79.0,P,2.0,peach,1.0,1,peach,4281.0,Rspan.names.short,E11names
1050,79.0,P,3.0,hood,0.0,0,hood,3998.0,Rspan.names.short,E11names
1051,79.0,P,3.0,wood,1.0,1,wood,3841.0,Rspan.names.short,E11names
1052,79.0,D,4.0,path,0.0,0,,4389.0,Rspan.names.short,E11names
1053,79.0,D,4.0,nest,1.0,1,,3856.0,Rspan.names.short,E11names
1054,79.0,D,4.0,square,2.0,2,square,4504.0,Rspan.names.short,E11names
1055,79.0,D,4.0,wood,3.0,3,wood,4861.0,Rspan.names.short,E11names
1056,79.0,D,4.0,beach,4.0,4,beach,4532.0,Rspan.names.short,E11names
1057,79.0,D,5.0,rice,0.0,0,rice,4143.0,Rspan.names.short,E11names
1058,79.0,D,5.0,cat,1.0,1,cat,4268.0,Rspan.names.short,E11names
1059,79.0,D,5.0,trash,2.0,2,trash,3723.0,Rspan.names.short,E11names
1060,79.0,S,6.0,blouse,0.0,0,blouse,3888.0,Rspan.names.short,E11names
1061,79.0,S,6.0,house,1.0,1,house,3566.0,Rspan.names.short,E11names
1062,79.0,S,6.0,mouse,2.0,2,mouse,4459.0,Rspan.names.short,E11names
1063,79.0,D,7.0,neck,0.0,0,,3740.0,Rspan.names.short,E11names
1064,79.0,D,7.0,town,1.0,1,,3633.0,Rspan.names.short,E11names
1065,79.0,D,7.0,hat,2.0,2,hat,4440.0,Rspan.names.short,E11names
1066,79.0,D,7.0,street,3.0,3,street,5809.0,Rspan.names.short,E11names
1067,79.0,D,8.0,coin,0.0,0,coin,4243.0,Rspan.names.short,E11names
1068,79.0,D,8.0,film,1.0,1,film,4252.0,Rspan.names.short,E11names
1069,79.0,D,8.0,leaf,2.0,2,leaf,4284.0,Rspan.names.short,E11names
1070,79.0,D,8.0,train,3.0,3,,4553.0,Rspan.names.short,E11names
1071,79.0,D,8.0,map,4.0,4,,5629.0,Rspan.names.short,E11names
1072,79.0,D,8.0,art,5.0,5,art,4877.0,Rspan.names.short,E11names
1073,79.0,S,9.0,king,0.0,0,king,3660.0,Rspan.names.short,E11names
1074,79.0,S,9.0,ring,1.0,1,ring,3444.0,Rspan.names.short,E11names
1075,79.0,S,9.0,spring,2.0,2,,4068.0,Rspan.names.short,E11names
1076,79.0,S,9.0,string,3.0,3,wing,5524.0,Rspan.names.short,E11names
1077,79.0,S,9.0,wing,4.0,,,5360.0,Rspan.names.short,E11names
1078,79.0,S,10.0,doll,0.0,0,doll,3511.0,Rspan.names.short,E11names
1079,79.0,S,10.0,ball,1.0,1,ball,3991.0,Rspan.names.short,E11names
1080,79.0,S,10.0,shawl,2.0,2,shawl,4865.0,Rspan.names.short,E11names
1081,79.0,S,10.0,hall,3.0,3,,3831.0,Rspan.names.short,E11names
1082,79.0,S,10.0,brawl,4.0,4,hall,5240.0,Rspan.names.short,E11names
1083,79.0,S,10.0,wall,5.0,,,3640.0,Rspan.names.short,E11names
1084,79.0,S,11.0,bread,0.0,0,bread,3461.0,Rspan.names.short,E11names
1085,79.0,S,11.0,head,1.0,1,,3590.0,Rspan.names.short,E11names
1086,79.0,S,11.0,thread,2.0,2,bed,4184.0,Rspan.names.short,E11names
1087,79.0,S,11.0,bed,3.0,3,,3483.0,Rspan.names.short,E11names
1088,79.0,S,12.0,boot,0.0,0,suit,4161.0,Rspan.names.short,E11names
1089,79.0,S,12.0,suit,1.0,1,boot,3982.0,Rspan.names.short,E11names
1090,79.0,S,12.0,flute,2.0,2,flute,6104.0,Rspan.names.short,E11names
1091,79.0,S,12.0,loot,3.0,3,brute,4757.0,Rspan.names.short,E11names
1092,79.0,S,12.0,root,4.0,4,root,4688.0,Rspan.names.short,E11names
1093,79.0,S,12.0,brute,5.0,,,4926.0,Rspan.names.short,E11names
1094,79.0,D,13.0,toy,0.0,0,train,3459.0,Rspan.names.short,E11names
1095,79.0,D,13.0,wreck,1.0,1,wreck,3450.0,Rspan.names.short,E11names
1096,79.0,D,13.0,frown,2.0,2,frown,5275.0,Rspan.names.short,E11names
1097,79.0,S,14.0,deer,0.0,0,,4034.0,Rspan.names.short,E11names
1098,79.0,S,14.0,sphere,1.0,1,sphere,4915.0,Rspan.names.short,E11names
1099,79.0,S,14.0,ear,2.0,2,ear,3903.0,Rspan.names.short,E11names
1100,79.0,S,14.0,tear,3.0,3,tear,4357.0,Rspan.names.short,E11names
1101,79.0,S,15.0,cream,0.0,0,,3674.0,Rspan.names.short,E11names
1102,79.0,S,15.0,team,1.0,1,team,3449.0,Rspan.names.short,E11names
1103,79.0,S,15.0,steam,2.0,2,steam,4249.0,Rspan.names.short,E11names
1104,79.0,D,16.0,ant,0.0,0,ant,3611.0,Rspan.names.short,E11names
1105,79.0,D,16.0,air,1.0,1,air,3702.0,Rspan.names.short,E11names
1106,79.0,D,16.0,ink,2.0,2,,4085.0,Rspan.names.short,E11names
1107,79.0,D,16.0,cloud,3.0,3,seat,5027.0,Rspan.names.short,E11names
1108,79.0,D,16.0,seat,4.0,4,,4227.0,Rspan.names.short,E11names
1109,79.0,D,16.0,breath,5.0,,,3244.0,Rspan.names.short,E11names
1110,79.0,D,17.0,spice,0.0,0,spice,3748.0,Rspan.names.short,E11names
1111,79.0,D,17.0,heat,1.0,1,heat,4009.0,Rspan.names.short,E11names
1112,79.0,D,17.0,shape,2.0,2,,4490.0,Rspan.names.short,E11names
1113,79.0,D,17.0,pear,3.0,3,guest,4449.0,Rspan.names.short,E11names
1114,79.0,D,17.0,guest,4.0,,,3448.0,Rspan.names.short,E11names
1115,79.0,D,18.0,chest,0.0,0,chest,4886.0,Rspan.names.short,E11names
1116,79.0,D,18.0,lane,1.0,1,,4259.0,Rspan.names.short,E11names
1117,79.0,D,18.0,hair,2.0,2,crown,4595.0,Rspan.names.short,E11names
1118,79.0,D,18.0,crown,3.0,,,4341.0,Rspan.names.short,E11names
1119,79.0,S,19.0,jar,0.0,0,bar,3657.0,Rspan.names.short,E11names
1120,79.0,S,19.0,bar,1.0,1,,4635.0,Rspan.names.short,E11names
1121,79.0,S,19.0,car,2.0,2,,3579.0,Rspan.names.short,E11names
1122,79.0,S,19.0,scar,3.0,3,star,5366.0,Rspan.names.short,E11names
1123,79.0,S,19.0,star,4.0,,,4063.0,Rspan.names.short,E11names
1124,79.0,D,20.0,deck,0.0,0,deck,4421.0,Rspan.names.short,E11names
1125,79.0,D,20.0,slice,1.0,1,slice,4965.0,Rspan.names.short,E11names
1126,79.0,D,20.0,rat,2.0,2,rat,5568.0,Rspan.names.short,E11names
1127,79.0,S,21.0,bone,0.0,0,,4063.0,Rspan.names.short,E11names
1128,79.0,S,21.0,phone,1.0,1,bone,3615.0,Rspan.names.short,E11names
1129,79.0,S,21.0,stone,2.0,2,phone,3656.0,Rspan.names.short,E11names
1130,79.0,S,22.0,pie,0.0,0,tie,3824.0,Rspan.names.short,E11names
1131,79.0,S,22.0,fly,1.0,1,,3249.0,Rspan.names.short,E11names
1132,79.0,S,22.0,tie,2.0,2,fly,3929.0,Rspan.names.short,E11names
1133,79.0,S,22.0,sky,3.0,3,eye,4183.0,Rspan.names.short,E11names
1134,79.0,S,22.0,eye,4.0,,,4514.0,Rspan.names.short,E11names
1135,79.0,S,23.0,mail,0.0,0,mail,4611.0,Rspan.names.short,E11names
1136,79.0,S,23.0,sail,1.0,1,sail,3963.0,Rspan.names.short,E11names
1137,79.0,S,23.0,trail,2.0,2,trail,3975.0,Rspan.names.short,E11names
1138,79.0,S,23.0,wail,3.0,3,wail,5027.0,Rspan.names.short,E11names
1139,79.0,S,23.0,tail,4.0,4,jail,4995.0,Rspan.names.short,E11names
1140,79.0,S,23.0,jail,5.0,,,4396.0,Rspan.names.short,E11names
1141,79.0,S,24.0,band,0.0,0,band,3545.0,Rspan.names.short,E11names
1142,79.0,S,24.0,land,1.0,1,stand,3501.0,Rspan.names.short,E11names
1143,79.0,S,24.0,stand,2.0,2,hand,4141.0,Rspan.names.short,E11names
1144,79.0,S,24.0,hand,3.0,,,4609.0,Rspan.names.short,E11names
1145,79.0,D,25.0,mare,0.0,0,,4015.0,Rspan.names.short,E11names
1146,79.0,D,25.0,bell,1.0,1,,4089.0,Rspan.names.short,E11names
1147,79.0,D,25.0,brain,2.0,2,beef,3743.0,Rspan.names.short,E11names
1148,79.0,D,25.0,beef,3.0,,,4396.0,Rspan.names.short,E11names
1149,79.0,D,26.0,shell,0.0,0,,3797.0,Rspan.names.short,E11names
1150,79.0,D,26.0,tree,1.0,1,,3144.0,Rspan.names.short,E11names
1151,79.0,D,26.0,bowl,2.0,2,,4405.0,Rspan.names.short,E11names
1152,79.0,D,26.0,broom,3.0,3,test,3470.0,Rspan.names.short,E11names
1153,79.0,D,26.0,test,4.0,4,ground,5438.0,Rspan.names.short,E11names
1154,79.0,D,26.0,ground,5.0,,,4149.0,Rspan.names.short,E11names
1155,79.0,D,27.0,beard,0.0,0,beard,4269.0,Rspan.names.short,E11names
1156,79.0,D,27.0,hill,1.0,1,hill,4268.0,Rspan.names.short,E11names
1157,79.0,D,27.0,dirt,2.0,2,,4403.0,Rspan.names.short,E11names
1158,79.0,D,27.0,card,3.0,3,yard,4868.0,Rspan.names.short,E11names
