,Subject,trialtype,trialnum,inpos,TBR,outpos,resp,dist_RT,task,folder
341,57.0,S,26.0,3.0,hand,3,hand,4035.0,spOspan.noVer,E7
342,57.0,S,27.0,0.0,boot,0,boot,3484.0,spOspan.noVer,E7
343,57.0,S,27.0,1.0,suit,1,suit,4011.0,spOspan.noVer,E7
344,57.0,S,27.0,2.0,flute,2,,3316.0,spOspan.noVer,E7
345,57.0,S,27.0,3.0,loot,3,loot,4123.0,spOspan.noVer,E7
346,57.0,S,27.0,4.0,root,4,flute,3863.0,spOspan.noVer,E7
347,57.0,S,27.0,5.0,brute,5,brute,4343.0,spOspan.noVer,E7
348,58.0,P,0.0,0.0,earth,0,earth,,spOspan.noVer,E7
349,58.0,P,0.0,1.0,peach,1,peach,,spOspan.noVer,E7
350,58.0,P,1.0,0.0,farm,0,farm,,spOspan.noVer,E7
351,58.0,P,1.0,1.0,arm,1,arm,,spOspan.noVer,E7
352,58.0,P,2.0,0.0,hood,0,hood,,spOspan.noVer,E7
353,58.0,P,2.0,1.0,wood,1,wood,,spOspan.noVer,E7
354,58.0,P,3.0,0.0,bath,0,bath,,spOspan.noVer,E7
355,58.0,P,3.0,1.0,dawn,1,dawn,,spOspan.noVer,E7
356,58.0,S,4.0,0.0,bread,0,bread,2961.0,spOspan.noVer,E7
357,58.0,S,4.0,1.0,head,1,head,2429.0,spOspan.noVer,E7
358,58.0,S,4.0,2.0,thread,2,thread,3032.0,spOspan.noVer,E7
359,58.0,S,4.0,3.0,bed,3,bed,3315.0,spOspan.noVer,E7
360,58.0,S,5.0,0.0,blouse,0,blouse,2948.0,spOspan.noVer,E7
361,58.0,S,5.0,1.0,house,1,house,3483.0,spOspan.noVer,E7
362,58.0,S,5.0,2.0,mouse,2,mouse,2786.0,spOspan.noVer,E7
363,58.0,S,6.0,0.0,bone,0,bone,3366.0,spOspan.noVer,E7
364,58.0,S,6.0,1.0,phone,1,phone,3042.0,spOspan.noVer,E7
365,58.0,S,6.0,2.0,stone,2,stone,3026.0,spOspan.noVer,E7
366,58.0,S,7.0,0.0,deer,0,deer,3424.0,spOspan.noVer,E7
367,58.0,S,7.0,1.0,sphere,1,,3218.0,spOspan.noVer,E7
368,58.0,S,7.0,2.0,ear,2,,3717.0,spOspan.noVer,E7
369,58.0,S,7.0,3.0,tear,3,ear,3011.0,spOspan.noVer,E7
370,58.0,S,8.0,0.0,boot,0,boot,2747.0,spOspan.noVer,E7
371,58.0,S,8.0,1.0,suit,1,suite,2875.0,spOspan.noVer,E7
372,58.0,S,8.0,2.0,flute,2,flute,2890.0,spOspan.noVer,E7
373,58.0,S,8.0,3.0,loot,3,loot,3377.0,spOspan.noVer,E7
374,58.0,S,8.0,4.0,root,4,,3438.0,spOspan.noVer,E7
375,58.0,S,8.0,5.0,brute,5,brute,2935.0,spOspan.noVer,E7
376,58.0,S,9.0,0.0,band,0,band,2952.0,spOspan.noVer,E7
377,58.0,S,9.0,1.0,land,1,stand,2950.0,spOspan.noVer,E7
378,58.0,S,9.0,2.0,stand,2,hand,2387.0,spOspan.noVer,E7
379,58.0,S,9.0,3.0,hand,,,2679.0,spOspan.noVer,E7
380,58.0,S,10.0,0.0,cream,0,team,3014.0,spOspan.noVer,E7
381,58.0,S,10.0,1.0,team,1,cream,3698.0,spOspan.noVer,E7
382,58.0,S,10.0,2.0,steam,2,steam,2495.0,spOspan.noVer,E7
383,58.0,S,11.0,0.0,doll,0,doll,2858.0,spOspan.noVer,E7
384,58.0,S,11.0,1.0,ball,1,hall,2603.0,spOspan.noVer,E7
385,58.0,S,11.0,2.0,shawl,2,brawl,3797.0,spOspan.noVer,E7
386,58.0,S,11.0,3.0,hall,,,3112.0,spOspan.noVer,E7
387,58.0,S,11.0,4.0,brawl,,,2991.0,spOspan.noVer,E7
388,58.0,S,11.0,5.0,wall,,,3027.0,spOspan.noVer,E7
389,58.0,S,12.0,0.0,jar,0,bar,3029.0,spOspan.noVer,E7
390,58.0,S,12.0,1.0,bar,1,jar,3192.0,spOspan.noVer,E7
391,58.0,S,12.0,2.0,car,2,car,3507.0,spOspan.noVer,E7
392,58.0,S,12.0,3.0,scar,3,star,3305.0,spOspan.noVer,E7
393,58.0,S,12.0,4.0,star,,,2704.0,spOspan.noVer,E7
394,58.0,S,13.0,0.0,mail,0,mail,4363.0,spOspan.noVer,E7
395,58.0,S,13.0,1.0,sail,1,trail,3800.0,spOspan.noVer,E7
396,58.0,S,13.0,2.0,trail,2,sail,2914.0,spOspan.noVer,E7
397,58.0,S,13.0,3.0,wail,3,tail,2881.0,spOspan.noVer,E7
398,58.0,S,13.0,4.0,tail,4,,3361.0,spOspan.noVer,E7
399,58.0,S,13.0,5.0,jail,,,2877.0,spOspan.noVer,E7
400,58.0,S,14.0,0.0,king,0,sing,3585.0,spOspan.noVer,E7
401,58.0,S,14.0,1.0,ring,1,king,2310.0,spOspan.noVer,E7
402,58.0,S,14.0,2.0,spring,2,wing,2533.0,spOspan.noVer,E7
403,58.0,S,14.0,3.0,string,3,spring,2755.0,spOspan.noVer,E7
404,58.0,S,14.0,4.0,wing,,,2929.0,spOspan.noVer,E7
405,58.0,S,15.0,0.0,pie,0,pie,2753.0,spOspan.noVer,E7
406,58.0,S,15.0,1.0,fly,1,fly,2807.0,spOspan.noVer,E7
407,58.0,S,15.0,2.0,tie,2,,2890.0,spOspan.noVer,E7
408,58.0,S,15.0,3.0,sky,3,sky,2449.0,spOspan.noVer,E7
409,58.0,S,15.0,4.0,eye,4,tie,2645.0,spOspan.noVer,E7
410,58.0,D,16.0,0.0,spice,0,spice,3048.0,spOspan.noVer,E7
411,58.0,D,16.0,1.0,heat,1,heat,2978.0,spOspan.noVer,E7
412,58.0,D,16.0,2.0,shape,2,shape,2710.0,spOspan.noVer,E7
413,58.0,D,16.0,3.0,pear,3,pear,2781.0,spOspan.noVer,E7
414,58.0,D,16.0,4.0,guest,4,guest,2874.0,spOspan.noVer,E7
415,58.0,D,17.0,0.0,chest,0,chest,3058.0,spOspan.noVer,E7
416,58.0,D,17.0,1.0,lane,1,lane,3124.0,spOspan.noVer,E7
417,58.0,D,17.0,2.0,hair,2,hair,3001.0,spOspan.noVer,E7
418,58.0,D,17.0,3.0,crown,3,crown,3221.0,spOspan.noVer,E7
419,58.0,D,18.0,0.0,coin,0,film,2982.0,spOspan.noVer,E7
420,58.0,D,18.0,1.0,film,1,train,2907.0,spOspan.noVer,E7
421,58.0,D,18.0,2.0,leaf,2,coin,3241.0,spOspan.noVer,E7
422,58.0,D,18.0,3.0,train,3,map,3066.0,spOspan.noVer,E7
423,58.0,D,18.0,4.0,map,4,art,3715.0,spOspan.noVer,E7
424,58.0,D,18.0,5.0,art,,,3185.0,spOspan.noVer,E7
425,58.0,D,19.0,0.0,path,0,path,3347.0,spOspan.noVer,E7
426,58.0,D,19.0,1.0,nest,1,,2561.0,spOspan.noVer,E7
427,58.0,D,19.0,2.0,square,2,square,2575.0,spOspan.noVer,E7
428,58.0,D,19.0,3.0,wood,3,wood,2692.0,spOspan.noVer,E7
429,58.0,D,19.0,4.0,beach,,,2635.0,spOspan.noVer,E7
430,58.0,D,20.0,0.0,neck,0,neck,3379.0,spOspan.noVer,E7
431,58.0,D,20.0,1.0,town,1,town,2959.0,spOspan.noVer,E7
432,58.0,D,20.0,2.0,hat,2,hat,2836.0,spOspan.noVer,E7
433,58.0,D,20.0,3.0,street,3,street,3238.0,spOspan.noVer,E7
434,58.0,D,21.0,0.0,mare,0,mare,3167.0,spOspan.noVer,E7
435,58.0,D,21.0,1.0,bell,1,bell,2750.0,spOspan.noVer,E7
436,58.0,D,21.0,2.0,brain,2,brain,2572.0,spOspan.noVer,E7
437,58.0,D,21.0,3.0,beef,3,beef,3624.0,spOspan.noVer,E7
438,58.0,D,22.0,0.0,toy,0,toy,3085.0,spOspan.noVer,E7
439,58.0,D,22.0,1.0,wreck,1,wreck,2837.0,spOspan.noVer,E7
440,58.0,D,22.0,2.0,frown,2,frowm,3136.0,spOspan.noVer,E7
441,58.0,D,23.0,0.0,deck,0,deck,3316.0,spOspan.noVer,E7
442,58.0,D,23.0,1.0,slice,1,slice,3196.0,spOspan.noVer,E7
443,58.0,D,23.0,2.0,rat,2,rat,2856.0,spOspan.noVer,E7
444,58.0,D,24.0,0.0,rice,0,rice,3344.0,spOspan.noVer,E7
445,58.0,D,24.0,1.0,cat,1,cat,3821.0,spOspan.noVer,E7
446,58.0,D,24.0,2.0,trash,2,trash,2879.0,spOspan.noVer,E7
447,58.0,D,25.0,0.0,shell,0,deck,3351.0,spOspan.noVer,E7
448,58.0,D,25.0,1.0,tree,1,,2700.0,spOspan.noVer,E7
449,58.0,D,25.0,2.0,bowl,2,bowl,1829.0,spOspan.noVer,E7
450,58.0,D,25.0,3.0,broom,3,broom,2976.0,spOspan.noVer,E7
451,58.0,D,25.0,4.0,test,4,test,3572.0,spOspan.noVer,E7
452,58.0,D,25.0,5.0,ground,5,,3223.0,spOspan.noVer,E7
453,58.0,D,26.0,0.0,beard,0,beard,3069.0,spOspan.noVer,E7
454,58.0,D,26.0,1.0,hill,1,hill,2581.0,spOspan.noVer,E7
455,58.0,D,26.0,2.0,dirt,2,dirt,2746.0,spOspan.noVer,E7
456,58.0,D,26.0,3.0,card,3,,2782.0,spOspan.noVer,E7
457,58.0,D,26.0,4.0,line,4,card,3300.0,spOspan.noVer,E7
458,58.0,D,27.0,0.0,ant,0,ant,3200.0,spOspan.noVer,E7
459,58.0,D,27.0,1.0,air,1,air,2948.0,spOspan.noVer,E7
460,58.0,D,27.0,2.0,ink,2,ink,2778.0,spOspan.noVer,E7
461,58.0,D,27.0,3.0,cloud,3,cloud,3070.0,spOspan.noVer,E7
462,58.0,D,27.0,4.0,seat,4,seat,3356.0,spOspan.noVer,E7
463,58.0,D,27.0,5.0,breath,5,breath,2819.0,spOspan.noVer,E7
464,59.0,P,0.0,0.0,farm,0,farm,,spOspan.noVer,E7
465,59.0,P,0.0,1.0,arm,1,arm,,spOspan.noVer,E7
466,59.0,P,1.0,0.0,bath,0,bath,,spOspan.noVer,E7
467,59.0,P,1.0,1.0,dawn,1,dawn,,spOspan.noVer,E7
468,59.0,P,2.0,0.0,earth,0,earth,,spOspan.noVer,E7
469,59.0,P,2.0,1.0,peach,1,peach,,spOspan.noVer,E7
470,59.0,P,3.0,0.0,hood,0,hood,,spOspan.noVer,E7
471,59.0,P,3.0,1.0,wood,1,wood,,spOspan.noVer,E7
472,59.0,D,4.0,0.0,shell,0,shell,4032.0,spOspan.noVer,E7
473,59.0,D,4.0,1.0,tree,1,,4210.0,spOspan.noVer,E7
474,59.0,D,4.0,2.0,bowl,2,bowl,4203.0,spOspan.noVer,E7
475,59.0,D,4.0,3.0,broom,3,ground,4774.0,spOspan.noVer,E7
476,59.0,D,4.0,4.0,test,,,4832.0,spOspan.noVer,E7
477,59.0,D,4.0,5.0,ground,,,4152.0,spOspan.noVer,E7
478,59.0,D,5.0,0.0,coin,0,coin,4092.0,spOspan.noVer,E7
479,59.0,D,5.0,1.0,film,1,film,4867.0,spOspan.noVer,E7
480,59.0,D,5.0,2.0,leaf,2,leaf,4377.0,spOspan.noVer,E7
481,59.0,D,5.0,3.0,train,3,map,3956.0,spOspan.noVer,E7
482,59.0,D,5.0,4.0,map,4,art,5327.0,spOspan.noVer,E7
483,59.0,D,5.0,5.0,art,,,4027.0,spOspan.noVer,E7
484,59.0,D,6.0,0.0,beard,0,dirt,5492.0,spOspan.noVer,E7
485,59.0,D,6.0,1.0,hill,1,hill,4144.0,spOspan.noVer,E7
486,59.0,D,6.0,2.0,dirt,2,beard,4069.0,spOspan.noVer,E7
487,59.0,D,6.0,3.0,card,3,line,4133.0,spOspan.noVer,E7
488,59.0,D,6.0,4.0,line,,,4569.0,spOspan.noVer,E7
489,59.0,D,7.0,0.0,neck,0,,3908.0,spOspan.noVer,E7
490,59.0,D,7.0,1.0,town,1,,3906.0,spOspan.noVer,E7
491,59.0,D,7.0,2.0,hat,2,,4289.0,spOspan.noVer,E7
492,59.0,D,7.0,3.0,street,3,,5254.0,spOspan.noVer,E7
493,59.0,D,8.0,0.0,ant,0,art,4422.0,spOspan.noVer,E7
494,59.0,D,8.0,1.0,air,1,,3984.0,spOspan.noVer,E7
495,59.0,D,8.0,2.0,ink,2,,4739.0,spOspan.noVer,E7
496,59.0,D,8.0,3.0,cloud,3,,4639.0,spOspan.noVer,E7
497,59.0,D,8.0,4.0,seat,4,,4864.0,spOspan.noVer,E7
498,59.0,D,8.0,5.0,breath,5,breath,4630.0,spOspan.noVer,E7
499,59.0,D,9.0,0.0,spice,0,,4508.0,spOspan.noVer,E7
500,59.0,D,9.0,1.0,heat,1,,4249.0,spOspan.noVer,E7
501,59.0,D,9.0,2.0,shape,2,,3394.0,spOspan.noVer,E7
502,59.0,D,9.0,3.0,pear,3,,4542.0,spOspan.noVer,E7
503,59.0,D,9.0,4.0,guest,4,,4250.0,spOspan.noVer,E7
504,59.0,D,10.0,0.0,rice,0,,4477.0,spOspan.noVer,E7
505,59.0,D,10.0,1.0,cat,1,cat,4180.0,spOspan.noVer,E7
506,59.0,D,10.0,2.0,trash,2,trash,3960.0,spOspan.noVer,E7
507,59.0,D,11.0,0.0,path,0,path,3846.0,spOspan.noVer,E7
508,59.0,D,11.0,1.0,nest,1,wood,4375.0,spOspan.noVer,E7
509,59.0,D,11.0,2.0,square,2,beach,3978.0,spOspan.noVer,E7
510,59.0,D,11.0,3.0,wood,,,5484.0,spOspan.noVer,E7
511,59.0,D,11.0,4.0,beach,,,4459.0,spOspan.noVer,E7
512,59.0,D,12.0,0.0,chest,0,chest,4060.0,spOspan.noVer,E7
513,59.0,D,12.0,1.0,lane,1,lane,4148.0,spOspan.noVer,E7
514,59.0,D,12.0,2.0,hair,2,hair,4464.0,spOspan.noVer,E7
515,59.0,D,12.0,3.0,crown,3,crown,4048.0,spOspan.noVer,E7
516,59.0,D,13.0,0.0,mare,0,mare,3939.0,spOspan.noVer,E7
517,59.0,D,13.0,1.0,bell,1,bell,4736.0,spOspan.noVer,E7
518,59.0,D,13.0,2.0,brain,2,brain,4165.0,spOspan.noVer,E7
519,59.0,D,13.0,3.0,beef,3,beef,5257.0,spOspan.noVer,E7
520,59.0,D,14.0,0.0,deck,0,deck,4203.0,spOspan.noVer,E7
521,59.0,D,14.0,1.0,slice,1,slice,3990.0,spOspan.noVer,E7
522,59.0,D,14.0,2.0,rat,2,rat,4064.0,spOspan.noVer,E7
523,59.0,D,15.0,0.0,toy,0,toy,3694.0,spOspan.noVer,E7
524,59.0,D,15.0,1.0,wreck,1,wreck,3406.0,spOspan.noVer,E7
525,59.0,D,15.0,2.0,frown,2,frown,3705.0,spOspan.noVer,E7
526,59.0,S,16.0,0.0,band,0,band,5627.0,spOspan.noVer,E7
527,59.0,S,16.0,1.0,land,1,land,3545.0,spOspan.noVer,E7
528,59.0,S,16.0,2.0,stand,2,stand,4414.0,spOspan.noVer,E7
529,59.0,S,16.0,3.0,hand,3,hand,4825.0,spOspan.noVer,E7
530,59.0,S,17.0,0.0,boot,0,boot,3589.0,spOspan.noVer,E7
531,59.0,S,17.0,1.0,suit,1,suit,3559.0,spOspan.noVer,E7
532,59.0,S,17.0,2.0,flute,2,flute,3493.0,spOspan.noVer,E7
533,59.0,S,17.0,3.0,loot,3,loot,6693.0,spOspan.noVer,E7
534,59.0,S,17.0,4.0,root,4,brute,3345.0,spOspan.noVer,E7
535,59.0,S,17.0,5.0,brute,,,5678.0,spOspan.noVer,E7
536,59.0,S,18.0,0.0,deer,0,deer,3600.0,spOspan.noVer,E7
537,59.0,S,18.0,1.0,sphere,1,sphere,3932.0,spOspan.noVer,E7
538,59.0,S,18.0,2.0,ear,2,ear,4001.0,spOspan.noVer,E7
539,59.0,S,18.0,3.0,tear,3,tear,5092.0,spOspan.noVer,E7
540,59.0,S,19.0,0.0,mail,0,wail,4825.0,spOspan.noVer,E7
541,59.0,S,19.0,1.0,sail,1,tail,3890.0,spOspan.noVer,E7
542,59.0,S,19.0,2.0,trail,2,mail,4423.0,spOspan.noVer,E7
543,59.0,S,19.0,3.0,wail,3,trail,3753.0,spOspan.noVer,E7
544,59.0,S,19.0,4.0,tail,4,jail,3294.0,spOspan.noVer,E7
545,59.0,S,19.0,5.0,jail,,,3156.0,spOspan.noVer,E7
546,59.0,S,20.0,0.0,king,0,king,3702.0,spOspan.noVer,E7
547,59.0,S,20.0,1.0,ring,1,ring,3662.0,spOspan.noVer,E7
548,59.0,S,20.0,2.0,spring,2,spring,3877.0,spOspan.noVer,E7
549,59.0,S,20.0,3.0,string,3,,4157.0,spOspan.noVer,E7
550,59.0,S,20.0,4.0,wing,4,wing,5514.0,spOspan.noVer,E7
551,59.0,S,21.0,0.0,cream,0,cream,3556.0,spOspan.noVer,E7
552,59.0,S,21.0,1.0,team,1,team,3809.0,spOspan.noVer,E7
553,59.0,S,21.0,2.0,steam,2,steam,3235.0,spOspan.noVer,E7
554,59.0,S,22.0,0.0,blouse,0,,3213.0,spOspan.noVer,E7
555,59.0,S,22.0,1.0,house,1,house,4488.0,spOspan.noVer,E7
556,59.0,S,22.0,2.0,mouse,2,mouse,5909.0,spOspan.noVer,E7
557,59.0,S,23.0,0.0,pie,0,pie,3451.0,spOspan.noVer,E7
558,59.0,S,23.0,1.0,fly,1,fly,3990.0,spOspan.noVer,E7
559,59.0,S,23.0,2.0,tie,2,sky,3903.0,spOspan.noVer,E7
560,59.0,S,23.0,3.0,sky,3,tie,4436.0,spOspan.noVer,E7
561,59.0,S,23.0,4.0,eye,,,4406.0,spOspan.noVer,E7
562,59.0,S,24.0,0.0,doll,0,doll,4128.0,spOspan.noVer,E7
563,59.0,S,24.0,1.0,ball,1,wall,3822.0,spOspan.noVer,E7
564,59.0,S,24.0,2.0,shawl,2,brawl,4056.0,spOspan.noVer,E7
565,59.0,S,24.0,3.0,hall,3,shawl,6134.0,spOspan.noVer,E7
566,59.0,S,24.0,4.0,brawl,,,3659.0,spOspan.noVer,E7
567,59.0,S,24.0,5.0,wall,,,3642.0,spOspan.noVer,E7
568,59.0,S,25.0,0.0,bone,0,bone,3502.0,spOspan.noVer,E7
569,59.0,S,25.0,1.0,phone,1,phone,3782.0,spOspan.noVer,E7
570,59.0,S,25.0,2.0,stone,2,stone,5049.0,spOspan.noVer,E7
571,59.0,S,26.0,0.0,bread,0,bread,3371.0,spOspan.noVer,E7
572,59.0,S,26.0,1.0,head,1,head,4174.0,spOspan.noVer,E7
573,59.0,S,26.0,2.0,thread,2,thread,4450.0,spOspan.noVer,E7
574,59.0,S,26.0,3.0,bed,3,bed,4657.0,spOspan.noVer,E7
575,59.0,S,27.0,0.0,jar,0,jar,3728.0,spOspan.noVer,E7
576,59.0,S,27.0,1.0,bar,1,bar,4175.0,spOspan.noVer,E7
577,59.0,S,27.0,2.0,car,2,car,4345.0,spOspan.noVer,E7
578,59.0,S,27.0,3.0,scar,3,scar,3941.0,spOspan.noVer,E7
579,59.0,S,27.0,4.0,star,4,star,4803.0,spOspan.noVer,E7
580,63.0,P,0.0,0.0,hood,0,hood,,spOspan.noVer,E7
581,63.0,P,0.0,1.0,wood,1,wood,,spOspan.noVer,E7
582,63.0,P,1.0,0.0,earth,0,earth,,spOspan.noVer,E7
583,63.0,P,1.0,1.0,peach,1,peach,,spOspan.noVer,E7
584,63.0,P,2.0,0.0,farm,0,farm,,spOspan.noVer,E7
585,63.0,P,2.0,1.0,arm,1,arm,,spOspan.noVer,E7
586,63.0,P,3.0,0.0,bath,0,bath,,spOspan.noVer,E7
587,63.0,P,3.0,1.0,dawn,1,dawn,,spOspan.noVer,E7
588,63.0,S,4.0,0.0,bone,0,bone,3788.0,spOspan.noVer,E7
589,63.0,S,4.0,1.0,phone,1,phone,3839.0,spOspan.noVer,E7
590,63.0,S,4.0,2.0,stone,2,stone,4040.0,spOspan.noVer,E7
591,63.0,S,5.0,0.0,bread,0,bread,3567.0,spOspan.noVer,E7
592,63.0,S,5.0,1.0,head,1,head,3804.0,spOspan.noVer,E7
593,63.0,S,5.0,2.0,thread,2,thread,3966.0,spOspan.noVer,E7
594,63.0,S,5.0,3.0,bed,3,bed,4242.0,spOspan.noVer,E7
595,63.0,S,6.0,0.0,pie,0,pie,3954.0,spOspan.noVer,E7
596,63.0,S,6.0,1.0,fly,1,fly,3768.0,spOspan.noVer,E7
597,63.0,S,6.0,2.0,tie,2,sky,3940.0,spOspan.noVer,E7
598,63.0,S,6.0,3.0,sky,3,tie,3704.0,spOspan.noVer,E7
599,63.0,S,6.0,4.0,eye,4,eye,4734.0,spOspan.noVer,E7
600,63.0,S,7.0,0.0,king,0,king,4355.0,spOspan.noVer,E7
601,63.0,S,7.0,1.0,ring,1,string,3503.0,spOspan.noVer,E7
602,63.0,S,7.0,2.0,spring,2,,3838.0,spOspan.noVer,E7
603,63.0,S,7.0,3.0,string,3,ring,3886.0,spOspan.noVer,E7
604,63.0,S,7.0,4.0,wing,,,4461.0,spOspan.noVer,E7
605,63.0,S,8.0,0.0,mail,0,mail,4001.0,spOspan.noVer,E7
606,63.0,S,8.0,1.0,sail,1,trail,4876.0,spOspan.noVer,E7
607,63.0,S,8.0,2.0,trail,2,sail,3931.0,spOspan.noVer,E7
608,63.0,S,8.0,3.0,wail,3,wail,4056.0,spOspan.noVer,E7
609,63.0,S,8.0,4.0,tail,4,jail,3952.0,spOspan.noVer,E7
610,63.0,S,8.0,5.0,jail,,,4268.0,spOspan.noVer,E7
611,63.0,S,9.0,0.0,boot,0,boot,3904.0,spOspan.noVer,E7
612,63.0,S,9.0,1.0,suit,1,suit,3557.0,spOspan.noVer,E7
613,63.0,S,9.0,2.0,flute,2,flute,3554.0,spOspan.noVer,E7
614,63.0,S,9.0,3.0,loot,3,loot,4005.0,spOspan.noVer,E7
615,63.0,S,9.0,4.0,root,4,brute,3768.0,spOspan.noVer,E7
616,63.0,S,9.0,5.0,brute,,,4124.0,spOspan.noVer,E7
617,63.0,S,10.0,0.0,blouse,0,blouse,4055.0,spOspan.noVer,E7
618,63.0,S,10.0,1.0,house,1,house,4136.0,spOspan.noVer,E7
619,63.0,S,10.0,2.0,mouse,2,mouse,3724.0,spOspan.noVer,E7
620,63.0,S,11.0,0.0,cream,0,cream,3810.0,spOspan.noVer,E7
621,63.0,S,11.0,1.0,team,1,team,3557.0,spOspan.noVer,E7
622,63.0,S,11.0,2.0,steam,2,steam,3577.0,spOspan.noVer,E7
623,63.0,S,12.0,0.0,doll,0,drawl,4124.0,spOspan.noVer,E7
624,63.0,S,12.0,1.0,ball,1,ball,4130.0,spOspan.noVer,E7
625,63.0,S,12.0,2.0,shawl,2,shawl,3560.0,spOspan.noVer,E7
626,63.0,S,12.0,3.0,hall,3,hall,3788.0,spOspan.noVer,E7
627,63.0,S,12.0,4.0,brawl,4,wall,3638.0,spOspan.noVer,E7
628,63.0,S,12.0,5.0,wall,5,brawl,4151.0,spOspan.noVer,E7
629,63.0,S,13.0,0.0,deer,0,deer,3836.0,spOspan.noVer,E7
630,63.0,S,13.0,1.0,sphere,1,beer,3366.0,spOspan.noVer,E7
631,63.0,S,13.0,2.0,ear,2,sphere,3330.0,spOspan.noVer,E7
632,63.0,S,13.0,3.0,tear,3,tear,4048.0,spOspan.noVer,E7
633,63.0,S,14.0,0.0,band,0,band,3260.0,spOspan.noVer,E7
634,63.0,S,14.0,1.0,land,1,land,3684.0,spOspan.noVer,E7
635,63.0,S,14.0,2.0,stand,2,stand,3149.0,spOspan.noVer,E7
636,63.0,S,14.0,3.0,hand,3,hand,4202.0,spOspan.noVer,E7
637,63.0,S,15.0,0.0,jar,0,jar,3730.0,spOspan.noVer,E7
638,63.0,S,15.0,1.0,bar,1,bar,3097.0,spOspan.noVer,E7
639,63.0,S,15.0,2.0,car,2,,3368.0,spOspan.noVer,E7
640,63.0,S,15.0,3.0,scar,3,,4348.0,spOspan.noVer,E7
641,63.0,S,15.0,4.0,star,4,star,4256.0,spOspan.noVer,E7
642,63.0,D,16.0,0.0,neck,0,neck,3688.0,spOspan.noVer,E7
643,63.0,D,16.0,1.0,town,1,town,3656.0,spOspan.noVer,E7
644,63.0,D,16.0,2.0,hat,2,hat,3624.0,spOspan.noVer,E7
645,63.0,D,16.0,3.0,street,3,street,3777.0,spOspan.noVer,E7
646,63.0,D,17.0,0.0,mare,0,mare,3841.0,spOspan.noVer,E7
647,63.0,D,17.0,1.0,bell,1,bell,3644.0,spOspan.noVer,E7
648,63.0,D,17.0,2.0,brain,2,brain,3515.0,spOspan.noVer,E7
649,63.0,D,17.0,3.0,beef,3,beef,4075.0,spOspan.noVer,E7
650,63.0,D,18.0,0.0,shell,0,shell,3329.0,spOspan.noVer,E7
651,63.0,D,18.0,1.0,tree,1,tree,3047.0,spOspan.noVer,E7
652,63.0,D,18.0,2.0,bowl,2,,3329.0,spOspan.noVer,E7
653,63.0,D,18.0,3.0,broom,3,,3672.0,spOspan.noVer,E7
654,63.0,D,18.0,4.0,test,4,test,3750.0,spOspan.noVer,E7
655,63.0,D,18.0,5.0,ground,5,ground,3427.0,spOspan.noVer,E7
656,63.0,D,19.0,0.0,deck,0,deck,3352.0,spOspan.noVer,E7
657,63.0,D,19.0,1.0,slice,1,slice,3061.0,spOspan.noVer,E7
658,63.0,D,19.0,2.0,rat,2,rat,3486.0,spOspan.noVer,E7
659,63.0,D,20.0,0.0,coin,0,coin,3673.0,spOspan.noVer,E7
660,63.0,D,20.0,1.0,film,1,tree,3347.0,spOspan.noVer,E7
661,63.0,D,20.0,2.0,leaf,2,,3248.0,spOspan.noVer,E7
662,63.0,D,20.0,3.0,train,3,train,3345.0,spOspan.noVer,E7
663,63.0,D,20.0,4.0,map,4,map,3844.0,spOspan.noVer,E7
664,63.0,D,20.0,5.0,art,5,art,3934.0,spOspan.noVer,E7
665,63.0,D,21.0,0.0,rice,0,rice,3784.0,spOspan.noVer,E7
666,63.0,D,21.0,1.0,cat,1,cat,2869.0,spOspan.noVer,E7
667,63.0,D,21.0,2.0,trash,2,trash,3285.0,spOspan.noVer,E7
668,63.0,D,22.0,0.0,path,0,path,3272.0,spOspan.noVer,E7
669,63.0,D,22.0,1.0,nest,1,nest,2785.0,spOspan.noVer,E7
670,63.0,D,22.0,2.0,square,2,square,3038.0,spOspan.noVer,E7
671,63.0,D,22.0,3.0,wood,3,wood,3246.0,spOspan.noVer,E7
672,63.0,D,22.0,4.0,beach,4,beach,3375.0,spOspan.noVer,E7
673,63.0,D,23.0,0.0,chest,0,chest,3370.0,spOspan.noVer,E7
674,63.0,D,23.0,1.0,lane,1,lane,3159.0,spOspan.noVer,E7
675,63.0,D,23.0,2.0,hair,2,hair,2940.0,spOspan.noVer,E7
676,63.0,D,23.0,3.0,crown,3,crown,3178.0,spOspan.noVer,E7
677,63.0,D,24.0,0.0,spice,0,spice,3270.0,spOspan.noVer,E7
678,63.0,D,24.0,1.0,heat,1,shape,3088.0,spOspan.noVer,E7
679,63.0,D,24.0,2.0,shape,2,heat,2975.0,spOspan.noVer,E7
680,63.0,D,24.0,3.0,pear,3,pear,2842.0,spOspan.noVer,E7
681,63.0,D,24.0,4.0,guest,4,guest,3427.0,spOspan.noVer,E7
682,63.0,D,25.0,0.0,ant,0,ant,3316.0,spOspan.noVer,E7
683,63.0,D,25.0,1.0,air,1,air,2908.0,spOspan.noVer,E7
684,63.0,D,25.0,2.0,ink,2,ink,3531.0,spOspan.noVer,E7
685,63.0,D,25.0,3.0,cloud,3,cloud,3264.0,spOspan.noVer,E7
686,63.0,D,25.0,4.0,seat,4,seat,4298.0,spOspan.noVer,E7
687,63.0,D,25.0,5.0,breath,5,breath,3199.0,spOspan.noVer,E7
