,Subject,trialtype,trialnum,inpos,TBR,outpos,resp,dist_RT,task,folder
1192,33.0,D,10.0,0.0,coin,0,,4388.0,Rspan.short,E2
1193,33.0,D,10.0,1.0,film,1,leaf,3231.0,Rspan.short,E2
1194,33.0,D,10.0,2.0,leaf,2,,4119.0,Rspan.short,E2
1195,33.0,D,10.0,3.0,train,3,map,3727.0,Rspan.short,E2
1196,33.0,D,10.0,4.0,map,,,3023.0,Rspan.short,E2
1197,33.0,D,10.0,5.0,art,,,3303.0,Rspan.short,E2
1198,33.0,D,11.0,0.0,neck,0,,3988.0,Rspan.short,E2
1199,33.0,D,11.0,1.0,town,1,,3887.0,Rspan.short,E2
1200,33.0,D,11.0,2.0,hat,2,hat,3535.0,Rspan.short,E2
1201,33.0,D,11.0,3.0,street,3,street,3663.0,Rspan.short,E2
1202,33.0,D,12.0,0.0,ant,0,ant,3235.0,Rspan.short,E2
1203,33.0,D,12.0,1.0,air,1,,3935.0,Rspan.short,E2
1204,33.0,D,12.0,2.0,ink,2,,2927.0,Rspan.short,E2
1205,33.0,D,12.0,3.0,cloud,3,breath,3847.0,Rspan.short,E2
1206,33.0,D,12.0,4.0,seat,,,5055.0,Rspan.short,E2
1207,33.0,D,12.0,5.0,breath,,,3383.0,Rspan.short,E2
1208,33.0,D,13.0,0.0,chest,0,,3516.0,Rspan.short,E2
1209,33.0,D,13.0,1.0,lane,1,,4431.0,Rspan.short,E2
1210,33.0,D,13.0,2.0,hair,2,hair,4511.0,Rspan.short,E2
1211,33.0,D,13.0,3.0,crown,3,crown,3423.0,Rspan.short,E2
1212,33.0,D,14.0,0.0,path,0,,2884.0,Rspan.short,E2
1213,33.0,D,14.0,1.0,nest,1,,4110.0,Rspan.short,E2
1214,33.0,D,14.0,2.0,square,2,,3735.0,Rspan.short,E2
1215,33.0,D,14.0,3.0,wood,3,wood,3711.0,Rspan.short,E2
1216,33.0,D,14.0,4.0,beach,4,beach,3655.0,Rspan.short,E2
1217,33.0,D,15.0,0.0,spice,0,,3500.0,Rspan.short,E2
1218,33.0,D,15.0,1.0,heat,1,,3247.0,Rspan.short,E2
1219,33.0,D,15.0,2.0,shape,2,pear,3431.0,Rspan.short,E2
1220,33.0,D,15.0,3.0,pear,3,guest,3599.0,Rspan.short,E2
1221,33.0,D,15.0,4.0,guest,,,3039.0,Rspan.short,E2
1222,33.0,S,16.0,0.0,mail,0,,4412.0,Rspan.short,E2
1223,33.0,S,16.0,1.0,sail,1,,5263.0,Rspan.short,E2
1224,33.0,S,16.0,2.0,trail,2,,3079.0,Rspan.short,E2
1225,33.0,S,16.0,3.0,wail,3,wail,3551.0,Rspan.short,E2
1226,33.0,S,16.0,4.0,tail,4,pail,4039.0,Rspan.short,E2
1227,33.0,S,16.0,5.0,jail,,,4415.0,Rspan.short,E2
1228,33.0,S,17.0,0.0,band,0,,3428.0,Rspan.short,E2
1229,33.0,S,17.0,1.0,land,1,,3791.0,Rspan.short,E2
1230,33.0,S,17.0,2.0,stand,2,stand,2903.0,Rspan.short,E2
1231,33.0,S,17.0,3.0,hand,3,hand,3455.0,Rspan.short,E2
1232,33.0,S,18.0,0.0,jar,0,,3316.0,Rspan.short,E2
1233,33.0,S,18.0,1.0,bar,1,,3063.0,Rspan.short,E2
1234,33.0,S,18.0,2.0,car,2,jar,3047.0,Rspan.short,E2
1235,33.0,S,18.0,3.0,scar,3,scar,3615.0,Rspan.short,E2
1236,33.0,S,18.0,4.0,star,4,star,7111.0,Rspan.short,E2
1237,33.0,S,19.0,0.0,boot,0,,4092.0,Rspan.short,E2
1238,33.0,S,19.0,1.0,suit,1,,3687.0,Rspan.short,E2
1239,33.0,S,19.0,2.0,flute,2,flute,3887.0,Rspan.short,E2
1240,33.0,S,19.0,3.0,loot,3,,4247.0,Rspan.short,E2
1241,33.0,S,19.0,4.0,root,4,root,5103.0,Rspan.short,E2
1242,33.0,S,19.0,5.0,brute,5,brute,3927.0,Rspan.short,E2
1243,33.0,S,20.0,0.0,pie,0,,3788.0,Rspan.short,E2
1244,33.0,S,20.0,1.0,fly,1,,6655.0,Rspan.short,E2
1245,33.0,S,20.0,2.0,tie,2,tie,2783.0,Rspan.short,E2
1246,33.0,S,20.0,3.0,sky,3,fly,5015.0,Rspan.short,E2
1247,33.0,S,20.0,4.0,eye,4,eye,3623.0,Rspan.short,E2
1248,33.0,S,21.0,0.0,blouse,0,house,4444.0,Rspan.short,E2
1249,33.0,S,21.0,1.0,house,1,blouse,2983.0,Rspan.short,E2
1250,33.0,S,21.0,2.0,mouse,2,mouse,3127.0,Rspan.short,E2
1251,33.0,S,22.0,0.0,bone,0,,3756.0,Rspan.short,E2
1252,33.0,S,22.0,1.0,phone,1,,4159.0,Rspan.short,E2
1253,33.0,S,22.0,2.0,stone,2,stone,3919.0,Rspan.short,E2
1254,33.0,S,23.0,0.0,bread,0,,3364.0,Rspan.short,E2
1255,33.0,S,23.0,1.0,head,1,bread,2879.0,Rspan.short,E2
1256,33.0,S,23.0,2.0,thread,2,,3831.0,Rspan.short,E2
1257,33.0,S,23.0,3.0,bed,3,bed,3143.0,Rspan.short,E2
1258,33.0,S,24.0,0.0,cream,0,,3380.0,Rspan.short,E2
1259,33.0,S,24.0,1.0,team,1,,2743.0,Rspan.short,E2
1260,33.0,S,24.0,2.0,steam,2,steam,3983.0,Rspan.short,E2
1261,33.0,S,25.0,0.0,deer,0,,3956.0,Rspan.short,E2
1262,33.0,S,25.0,1.0,sphere,1,,3095.0,Rspan.short,E2
1263,33.0,S,25.0,2.0,ear,2,ear,3135.0,Rspan.short,E2
1264,33.0,S,25.0,3.0,tear,3,tear,2895.0,Rspan.short,E2
1265,33.0,S,26.0,0.0,king,0,king,3300.0,Rspan.short,E2
1266,33.0,S,26.0,1.0,ring,1,ring,3503.0,Rspan.short,E2
1267,33.0,S,26.0,2.0,spring,2,spring,3719.0,Rspan.short,E2
1268,33.0,S,26.0,3.0,string,3,string,3463.0,Rspan.short,E2
1269,33.0,S,26.0,4.0,wing,4,wing,3231.0,Rspan.short,E2
1270,33.0,S,27.0,0.0,doll,0,doll,3876.0,Rspan.short,E2
1271,33.0,S,27.0,1.0,ball,1,ball,3287.0,Rspan.short,E2
1272,33.0,S,27.0,2.0,shawl,2,shawl,3079.0,Rspan.short,E2
1273,33.0,S,27.0,3.0,hall,,,3775.0,Rspan.short,E2
1274,33.0,S,27.0,4.0,brawl,,,3055.0,Rspan.short,E2
1275,33.0,S,27.0,5.0,wall,,,3855.0,Rspan.short,E2
1276,35.0,P,0.0,0.0,earth,0,earth,,Rspan.short,E2
1277,35.0,P,0.0,1.0,peach,1,peach,,Rspan.short,E2
1278,35.0,P,1.0,0.0,hood,0,wood,,Rspan.short,E2
1279,35.0,P,1.0,1.0,wood,1,wood,,Rspan.short,E2
1280,35.0,P,2.0,0.0,bath,0,bath,,Rspan.short,E2
1281,35.0,P,2.0,1.0,dawn,1,dawn,,Rspan.short,E2
1282,35.0,P,3.0,0.0,farm,0,farm,,Rspan.short,E2
1283,35.0,P,3.0,1.0,arm,1,arm,,Rspan.short,E2
1284,35.0,D,4.0,0.0,shell,0,,3631.0,Rspan.short,E2
1285,35.0,D,4.0,1.0,tree,1,bowl,4024.0,Rspan.short,E2
1286,35.0,D,4.0,2.0,bowl,2,,6720.0,Rspan.short,E2
1287,35.0,D,4.0,3.0,broom,3,,6800.0,Rspan.short,E2
1288,35.0,D,4.0,4.0,test,4,ground,3935.0,Rspan.short,E2
1289,35.0,D,4.0,5.0,ground,,,3496.0,Rspan.short,E2
1290,35.0,D,5.0,0.0,deck,0,,3649.0,Rspan.short,E2
1291,35.0,D,5.0,1.0,slice,1,deck,3759.0,Rspan.short,E2
1292,35.0,D,5.0,2.0,rat,2,rat,3344.0,Rspan.short,E2
1293,35.0,D,6.0,0.0,path,0,,3265.0,Rspan.short,E2
1294,35.0,D,6.0,1.0,nest,1,path,4760.0,Rspan.short,E2
1295,35.0,D,6.0,2.0,square,2,,5144.0,Rspan.short,E2
1296,35.0,D,6.0,3.0,wood,3,beach,4952.0,Rspan.short,E2
1297,35.0,D,6.0,4.0,beach,,,5192.0,Rspan.short,E2
1298,35.0,D,7.0,0.0,coin,0,,4583.0,Rspan.short,E2
1299,35.0,D,7.0,1.0,film,1,leaf,3856.0,Rspan.short,E2
1300,35.0,D,7.0,2.0,leaf,2,,6496.0,Rspan.short,E2
1301,35.0,D,7.0,3.0,train,3,map,4192.0,Rspan.short,E2
1302,35.0,D,7.0,4.0,map,4,art,4023.0,Rspan.short,E2
1303,35.0,D,7.0,5.0,art,,,3544.0,Rspan.short,E2
1304,35.0,D,8.0,0.0,beard,0,beard,3689.0,Rspan.short,E2
1305,35.0,D,8.0,1.0,hill,1,,3136.0,Rspan.short,E2
1306,35.0,D,8.0,2.0,dirt,2,,3792.0,Rspan.short,E2
1307,35.0,D,8.0,3.0,card,3,line,4424.0,Rspan.short,E2
1308,35.0,D,8.0,4.0,line,,,4632.0,Rspan.short,E2
1309,35.0,D,9.0,0.0,toy,0,toy,3497.0,Rspan.short,E2
1310,35.0,D,9.0,1.0,wreck,1,deck,4039.0,Rspan.short,E2
1311,35.0,D,9.0,2.0,frown,2,frown,4552.0,Rspan.short,E2
1312,35.0,D,10.0,0.0,mare,0,mare,3352.0,Rspan.short,E2
1313,35.0,D,10.0,1.0,bell,1,,2952.0,Rspan.short,E2
1314,35.0,D,10.0,2.0,brain,2,,3624.0,Rspan.short,E2
1315,35.0,D,10.0,3.0,beef,3,beef,3936.0,Rspan.short,E2
1316,35.0,D,11.0,0.0,ant,0,,3697.0,Rspan.short,E2
1317,35.0,D,11.0,1.0,air,1,,3831.0,Rspan.short,E2
1318,35.0,D,11.0,2.0,ink,2,,3760.0,Rspan.short,E2
1319,35.0,D,11.0,3.0,cloud,3,,5160.0,Rspan.short,E2
1320,35.0,D,11.0,4.0,seat,4,breath,3424.0,Rspan.short,E2
1321,35.0,D,11.0,5.0,breath,,,3216.0,Rspan.short,E2
1322,35.0,D,12.0,0.0,rice,0,rice,3713.0,Rspan.short,E2
1323,35.0,D,12.0,1.0,cat,1,cat,5416.0,Rspan.short,E2
1324,35.0,D,12.0,2.0,trash,2,,4400.0,Rspan.short,E2
1325,35.0,D,13.0,0.0,spice,0,,4321.0,Rspan.short,E2
1326,35.0,D,13.0,1.0,heat,1,,3656.0,Rspan.short,E2
1327,35.0,D,13.0,2.0,shape,2,pear,3520.0,Rspan.short,E2
1328,35.0,D,13.0,3.0,pear,3,guest,3071.0,Rspan.short,E2
1329,35.0,D,13.0,4.0,guest,,,3991.0,Rspan.short,E2
1330,35.0,D,14.0,0.0,chest,0,,4777.0,Rspan.short,E2
1331,35.0,D,14.0,1.0,lane,1,,5848.0,Rspan.short,E2
1332,35.0,D,14.0,2.0,hair,2,,4496.0,Rspan.short,E2
1333,35.0,D,14.0,3.0,crown,3,hair,4032.0,Rspan.short,E2
1334,35.0,D,15.0,0.0,neck,0,,3665.0,Rspan.short,E2
1335,35.0,D,15.0,1.0,town,1,,3736.0,Rspan.short,E2
1336,35.0,D,15.0,2.0,hat,2,hat,3904.0,Rspan.short,E2
1337,35.0,D,15.0,3.0,street,3,street,3976.0,Rspan.short,E2
1338,35.0,S,16.0,0.0,king,0,king,3752.0,Rspan.short,E2
1339,35.0,S,16.0,1.0,ring,1,,5376.0,Rspan.short,E2
1340,35.0,S,16.0,2.0,spring,2,string,4632.0,Rspan.short,E2
1341,35.0,S,16.0,3.0,string,3,wing,3296.0,Rspan.short,E2
1342,35.0,S,16.0,4.0,wing,,,4112.0,Rspan.short,E2
1343,35.0,S,17.0,0.0,cream,0,cream,4305.0,Rspan.short,E2
1344,35.0,S,17.0,1.0,team,1,,3416.0,Rspan.short,E2
1345,35.0,S,17.0,2.0,steam,2,steam,4607.0,Rspan.short,E2
1346,35.0,S,18.0,0.0,bone,0,bone,3577.0,Rspan.short,E2
1347,35.0,S,18.0,1.0,phone,1,phone,4128.0,Rspan.short,E2
1348,35.0,S,18.0,2.0,stone,2,stone,4080.0,Rspan.short,E2
1349,35.0,S,19.0,0.0,blouse,0,blouse,3985.0,Rspan.short,E2
1350,35.0,S,19.0,1.0,house,1,house,3824.0,Rspan.short,E2
1351,35.0,S,19.0,2.0,mouse,2,mouse,4112.0,Rspan.short,E2
1352,35.0,S,20.0,0.0,boot,0,,4545.0,Rspan.short,E2
1353,35.0,S,20.0,1.0,suit,1,,4048.0,Rspan.short,E2
1354,35.0,S,20.0,2.0,flute,2,flute,4680.0,Rspan.short,E2
1355,35.0,S,20.0,3.0,loot,3,root,4119.0,Rspan.short,E2
1356,35.0,S,20.0,4.0,root,4,,4912.0,Rspan.short,E2
1357,35.0,S,20.0,5.0,brute,5,brute,3671.0,Rspan.short,E2
1358,35.0,S,21.0,0.0,jar,0,bar,4217.0,Rspan.short,E2
1359,35.0,S,21.0,1.0,bar,1,jar,3688.0,Rspan.short,E2
1360,35.0,S,21.0,2.0,car,2,,3848.0,Rspan.short,E2
1361,35.0,S,21.0,3.0,scar,3,star,4896.0,Rspan.short,E2
1362,35.0,S,21.0,4.0,star,,,4680.0,Rspan.short,E2
1363,35.0,S,22.0,0.0,mail,0,mail,4833.0,Rspan.short,E2
1364,35.0,S,22.0,1.0,sail,1,trail,4864.0,Rspan.short,E2
1365,35.0,S,22.0,2.0,trail,2,,4096.0,Rspan.short,E2
1366,35.0,S,22.0,3.0,wail,3,jail,4903.0,Rspan.short,E2
1367,35.0,S,22.0,4.0,tail,,,3296.0,Rspan.short,E2
1368,35.0,S,22.0,5.0,jail,,,3440.0,Rspan.short,E2
1369,35.0,S,23.0,0.0,doll,0,doll,4113.0,Rspan.short,E2
1370,35.0,S,23.0,1.0,ball,1,ball,3631.0,Rspan.short,E2
1371,35.0,S,23.0,2.0,shawl,2,brawl,3607.0,Rspan.short,E2
1372,35.0,S,23.0,3.0,hall,3,wall,4568.0,Rspan.short,E2
1373,35.0,S,23.0,4.0,brawl,,,4071.0,Rspan.short,E2
1374,35.0,S,23.0,5.0,wall,,,3719.0,Rspan.short,E2
1375,35.0,S,24.0,0.0,pie,0,pie,3280.0,Rspan.short,E2
1376,35.0,S,24.0,1.0,fly,1,,4863.0,Rspan.short,E2
1377,35.0,S,24.0,2.0,tie,2,sky,4136.0,Rspan.short,E2
1378,35.0,S,24.0,3.0,sky,3,eye,3591.0,Rspan.short,E2
1379,35.0,S,24.0,4.0,eye,,,4311.0,Rspan.short,E2
1380,35.0,S,25.0,0.0,deer,0,deer,4721.0,Rspan.short,E2
1381,35.0,S,25.0,1.0,sphere,1,sphere,4272.0,Rspan.short,E2
1382,35.0,S,25.0,2.0,ear,2,,3952.0,Rspan.short,E2
1383,35.0,S,25.0,3.0,tear,3,tear,3199.0,Rspan.short,E2
1384,35.0,S,26.0,0.0,bread,0,,2721.0,Rspan.short,E2
1385,35.0,S,26.0,1.0,head,1,thread,4455.0,Rspan.short,E2
1386,35.0,S,26.0,2.0,thread,2,bed,4280.0,Rspan.short,E2
1387,35.0,S,26.0,3.0,bed,,,3768.0,Rspan.short,E2
1388,35.0,S,27.0,0.0,band,0,band,3777.0,Rspan.short,E2
1389,35.0,S,27.0,1.0,land,1,land,3712.0,Rspan.short,E2
1390,35.0,S,27.0,2.0,stand,2,,4400.0,Rspan.short,E2
1391,35.0,S,27.0,3.0,hand,3,hand,3927.0,Rspan.short,E2
1392,37.0,P,0.0,0.0,earth,0,earth,,Rspan.short,E2
1393,37.0,P,0.0,1.0,peach,1,peach,,Rspan.short,E2
1394,37.0,P,1.0,0.0,farm,0,farm,,Rspan.short,E2
1395,37.0,P,1.0,1.0,arm,1,arm,,Rspan.short,E2
1396,37.0,P,2.0,0.0,hood,0,hood,,Rspan.short,E2
1397,37.0,P,2.0,1.0,wood,1,wood,,Rspan.short,E2
1398,37.0,P,3.0,0.0,bath,0,bath,,Rspan.short,E2
1399,37.0,P,3.0,1.0,dawn,1,dawn,,Rspan.short,E2
1400,37.0,D,4.0,0.0,neck,0,neck,3543.0,Rspan.short,E2
1401,37.0,D,4.0,1.0,town,1,town,3895.0,Rspan.short,E2
1402,37.0,D,4.0,2.0,hat,2,hat,3791.0,Rspan.short,E2
1403,37.0,D,4.0,3.0,street,3,street,4439.0,Rspan.short,E2
1404,37.0,D,5.0,0.0,mare,0,mare,3032.0,Rspan.short,E2
1405,37.0,D,5.0,1.0,bell,1,bell,3279.0,Rspan.short,E2
1406,37.0,D,5.0,2.0,brain,2,brain,3575.0,Rspan.short,E2
1407,37.0,D,5.0,3.0,beef,3,beef,3919.0,Rspan.short,E2
1408,37.0,D,6.0,0.0,toy,0,toy,3944.0,Rspan.short,E2
1409,37.0,D,6.0,1.0,wreck,1,wreck,3479.0,Rspan.short,E2
1410,37.0,D,6.0,2.0,frown,2,frown,3183.0,Rspan.short,E2
1411,37.0,D,7.0,0.0,shell,0,shell,3152.0,Rspan.short,E2
1412,37.0,D,7.0,1.0,tree,1,frown,4670.0,Rspan.short,E2
1413,37.0,D,7.0,2.0,bowl,2,,4495.0,Rspan.short,E2
1414,37.0,D,7.0,3.0,broom,,,3967.0,Rspan.short,E2
1415,37.0,D,7.0,4.0,test,,,3295.0,Rspan.short,E2
1416,37.0,D,7.0,5.0,ground,,,3367.0,Rspan.short,E2
1417,37.0,D,8.0,0.0,rice,0,rice,3200.0,Rspan.short,E2
1418,37.0,D,8.0,1.0,cat,1,cat,3327.0,Rspan.short,E2
1419,37.0,D,8.0,2.0,trash,2,trash,3335.0,Rspan.short,E2
1420,37.0,D,9.0,0.0,coin,0,coin,3520.0,Rspan.short,E2
1421,37.0,D,9.0,1.0,film,1,film,4095.0,Rspan.short,E2
1422,37.0,D,9.0,2.0,leaf,2,leaf,3447.0,Rspan.short,E2
1423,37.0,D,9.0,3.0,train,3,tree,3927.0,Rspan.short,E2
1424,37.0,D,9.0,4.0,map,4,,3279.0,Rspan.short,E2
1425,37.0,D,9.0,5.0,art,5,art,3703.0,Rspan.short,E2
1426,37.0,D,10.0,0.0,beard,0,beard,2992.0,Rspan.short,E2
1427,37.0,D,10.0,1.0,hill,1,hill,2871.0,Rspan.short,E2
1428,37.0,D,10.0,2.0,dirt,2,dirt,3463.0,Rspan.short,E2
1429,37.0,D,10.0,3.0,card,3,,3567.0,Rspan.short,E2
1430,37.0,D,10.0,4.0,line,4,line,3095.0,Rspan.short,E2
1431,37.0,D,11.0,0.0,deck,0,deck,2592.0,Rspan.short,E2
1432,37.0,D,11.0,1.0,slice,1,slice,2535.0,Rspan.short,E2
1433,37.0,D,11.0,2.0,rat,2,rat,2711.0,Rspan.short,E2
1434,37.0,D,12.0,0.0,path,0,path,2521.0,Rspan.short,E2
1435,37.0,D,12.0,1.0,nest,1,nest,2679.0,Rspan.short,E2
1436,37.0,D,12.0,2.0,square,2,square,3263.0,Rspan.short,E2
1437,37.0,D,12.0,3.0,wood,3,wood,3335.0,Rspan.short,E2
1438,37.0,D,12.0,4.0,beach,4,beach,3159.0,Rspan.short,E2
1439,37.0,D,13.0,0.0,ant,0,ant,2512.0,Rspan.short,E2
1440,37.0,D,13.0,1.0,air,1,air,3111.0,Rspan.short,E2
1441,37.0,D,13.0,2.0,ink,2,bat,2958.0,Rspan.short,E2
1442,37.0,D,13.0,3.0,cloud,3,,2911.0,Rspan.short,E2
1443,37.0,D,13.0,4.0,seat,4,,3735.0,Rspan.short,E2
1444,37.0,D,13.0,5.0,breath,5,breath,3607.0,Rspan.short,E2
1445,37.0,D,14.0,0.0,spice,0,spice,2672.0,Rspan.short,E2
1446,37.0,D,14.0,1.0,heat,1,heat,2599.0,Rspan.short,E2
1447,37.0,D,14.0,2.0,shape,2,shape,3287.0,Rspan.short,E2
1448,37.0,D,14.0,3.0,pear,3,pear,2911.0,Rspan.short,E2
1449,37.0,D,14.0,4.0,guest,4,guest,2687.0,Rspan.short,E2
1450,37.0,D,15.0,0.0,chest,0,chest,2800.0,Rspan.short,E2
1451,37.0,D,15.0,1.0,lane,1,lane,4447.0,Rspan.short,E2
1452,37.0,D,15.0,2.0,hair,2,hair,3383.0,Rspan.short,E2
1453,37.0,D,15.0,3.0,crown,3,crown,4847.0,Rspan.short,E2
1454,37.0,S,16.0,0.0,king,0,king,3176.0,Rspan.short,E2
1455,37.0,S,16.0,1.0,ring,1,ring,3031.0,Rspan.short,E2
1456,37.0,S,16.0,2.0,spring,2,spring,2783.0,Rspan.short,E2
1457,37.0,S,16.0,3.0,string,3,,3479.0,Rspan.short,E2
1458,37.0,S,16.0,4.0,wing,4,,3742.0,Rspan.short,E2
1459,37.0,S,17.0,0.0,bread,0,bread,2800.0,Rspan.short,E2
1460,37.0,S,17.0,1.0,head,1,thread,3119.0,Rspan.short,E2
1461,37.0,S,17.0,2.0,thread,2,head,3263.0,Rspan.short,E2
1462,37.0,S,17.0,3.0,bed,3,bed,2871.0,Rspan.short,E2
1463,37.0,S,18.0,0.0,deer,0,deer,4000.0,Rspan.short,E2
1464,37.0,S,18.0,1.0,sphere,1,sphere,3199.0,Rspan.short,E2
1465,37.0,S,18.0,2.0,ear,2,ear,2879.0,Rspan.short,E2
1466,37.0,S,18.0,3.0,tear,3,tear,3047.0,Rspan.short,E2
1467,37.0,S,19.0,0.0,mail,0,sail,3384.0,Rspan.short,E2
1468,37.0,S,19.0,1.0,sail,1,trail,3327.0,Rspan.short,E2
1469,37.0,S,19.0,2.0,trail,2,,3071.0,Rspan.short,E2
1470,37.0,S,19.0,3.0,wail,3,snail,3463.0,Rspan.short,E2
1471,37.0,S,19.0,4.0,tail,4,jail,3543.0,Rspan.short,E2
1472,37.0,S,19.0,5.0,jail,,,3135.0,Rspan.short,E2
1473,37.0,S,20.0,0.0,blouse,0,blouse,2992.0,Rspan.short,E2
1474,37.0,S,20.0,1.0,house,1,house,3071.0,Rspan.short,E2
1475,37.0,S,20.0,2.0,mouse,2,mouse,3287.0,Rspan.short,E2
1476,37.0,S,21.0,0.0,doll,0,doll,3280.0,Rspan.short,E2
1477,37.0,S,21.0,1.0,ball,1,shawl,3127.0,Rspan.short,E2
1478,37.0,S,21.0,2.0,shawl,2,,2447.0,Rspan.short,E2
1479,37.0,S,21.0,3.0,hall,3,brawl,4375.0,Rspan.short,E2
1480,37.0,S,21.0,4.0,brawl,4,,3311.0,Rspan.short,E2
1481,37.0,S,21.0,5.0,wall,5,wall,4230.0,Rspan.short,E2
1482,37.0,S,22.0,0.0,bone,0,bone,2808.0,Rspan.short,E2
1483,37.0,S,22.0,1.0,phone,1,phone,3103.0,Rspan.short,E2
1484,37.0,S,22.0,2.0,stone,2,stone,3223.0,Rspan.short,E2
1485,37.0,S,23.0,0.0,boot,0,boot,3584.0,Rspan.short,E2
1486,37.0,S,23.0,1.0,suit,1,flute,3455.0,Rspan.short,E2
1487,37.0,S,23.0,2.0,flute,2,,3919.0,Rspan.short,E2
1488,37.0,S,23.0,3.0,loot,3,root,3199.0,Rspan.short,E2
1489,37.0,S,23.0,4.0,root,4,,3383.0,Rspan.short,E2
1490,37.0,S,23.0,5.0,brute,5,,2687.0,Rspan.short,E2
1491,37.0,S,24.0,0.0,band,0,band,2944.0,Rspan.short,E2
1492,37.0,S,24.0,1.0,land,1,land,3687.0,Rspan.short,E2
1493,37.0,S,24.0,2.0,stand,2,stand,2711.0,Rspan.short,E2
1494,37.0,S,24.0,3.0,hand,3,hand,3103.0,Rspan.short,E2
1495,37.0,S,25.0,0.0,pie,0,pie,2632.0,Rspan.short,E2
1496,37.0,S,25.0,1.0,fly,1,fly,3575.0,Rspan.short,E2
1497,37.0,S,25.0,2.0,tie,2,tie,2727.0,Rspan.short,E2
1498,37.0,S,25.0,3.0,sky,3,sky,2855.0,Rspan.short,E2
1499,37.0,S,25.0,4.0,eye,4,,5031.0,Rspan.short,E2
1500,37.0,S,26.0,0.0,cream,0,cream,2680.0,Rspan.short,E2
1501,37.0,S,26.0,1.0,team,1,team,2847.0,Rspan.short,E2
1502,37.0,S,26.0,2.0,steam,2,steam,2991.0,Rspan.short,E2
1503,37.0,S,27.0,0.0,jar,0,jar,2808.0,Rspan.short,E2
1504,37.0,S,27.0,1.0,bar,1,bar,2663.0,Rspan.short,E2
1505,37.0,S,27.0,2.0,car,2,car,3415.0,Rspan.short,E2
1506,37.0,S,27.0,3.0,scar,3,scar,5023.0,Rspan.short,E2
1507,37.0,S,27.0,4.0,star,4,star,3287.0,Rspan.short,E2
1508,39.0,P,0.0,0.0,bath,0,bath,,Rspan.short,E2
1509,39.0,P,0.0,1.0,dawn,1,dawn,,Rspan.short,E2
1510,39.0,P,1.0,0.0,earth,0,earth,,Rspan.short,E2
1511,39.0,P,1.0,1.0,peach,1,peach,,Rspan.short,E2
1512,39.0,P,2.0,0.0,farm,0,farm,,Rspan.short,E2
1513,39.0,P,2.0,1.0,arm,1,arm,,Rspan.short,E2
1514,39.0,P,3.0,0.0,hood,0,hood,,Rspan.short,E2
1515,39.0,P,3.0,1.0,wood,1,wood,,Rspan.short,E2
1516,39.0,D,4.0,0.0,shell,0,,4055.0,Rspan.short,E2
1517,39.0,D,4.0,1.0,tree,1,shell,4599.0,Rspan.short,E2
1518,39.0,D,4.0,2.0,bowl,2,,4672.0,Rspan.short,E2
1519,39.0,D,4.0,3.0,broom,3,broom,6735.0,Rspan.short,E2
1520,39.0,D,4.0,4.0,test,4,ground,5048.0,Rspan.short,E2
1521,39.0,D,4.0,5.0,ground,,,5216.0,Rspan.short,E2
1522,39.0,D,5.0,0.0,path,0,brat,4513.0,Rspan.short,E2
1523,39.0,D,5.0,1.0,nest,1,path,5056.0,Rspan.short,E2
1524,39.0,D,5.0,2.0,square,2,wood,4736.0,Rspan.short,E2
1525,39.0,D,5.0,3.0,wood,3,beach,6247.0,Rspan.short,E2
1526,39.0,D,5.0,4.0,beach,,,5144.0,Rspan.short,E2
1527,39.0,D,6.0,0.0,rice,0,rice,4928.0,Rspan.short,E2
1528,39.0,D,6.0,1.0,cat,1,cat,5288.0,Rspan.short,E2
1529,39.0,D,6.0,2.0,trash,2,trash,4088.0,Rspan.short,E2
1530,39.0,D,7.0,0.0,spice,0,spice,4537.0,Rspan.short,E2
1531,39.0,D,7.0,1.0,heat,1,heat,4224.0,Rspan.short,E2
1532,39.0,D,7.0,2.0,shape,2,shape,4568.0,Rspan.short,E2
1533,39.0,D,7.0,3.0,pear,3,pear,4424.0,Rspan.short,E2
1534,39.0,D,7.0,4.0,guest,4,guest,4544.0,Rspan.short,E2
1535,39.0,D,8.0,0.0,neck,0,neck,4497.0,Rspan.short,E2
1536,39.0,D,8.0,1.0,town,1,town,4320.0,Rspan.short,E2
1537,39.0,D,8.0,2.0,hat,2,hat,4824.0,Rspan.short,E2
1538,39.0,D,8.0,3.0,street,3,street,5120.0,Rspan.short,E2
1539,39.0,D,9.0,0.0,beard,0,beard,4497.0,Rspan.short,E2
1540,39.0,D,9.0,1.0,hill,1,hill,4872.0,Rspan.short,E2
1541,39.0,D,9.0,2.0,dirt,2,dirt,4048.0,Rspan.short,E2
1542,39.0,D,9.0,3.0,card,3,,5456.0,Rspan.short,E2
1543,39.0,D,9.0,4.0,line,4,line,4792.0,Rspan.short,E2
1544,39.0,D,10.0,0.0,chest,0,chest,4537.0,Rspan.short,E2
1545,39.0,D,10.0,1.0,lane,1,lane,5192.0,Rspan.short,E2
1546,39.0,D,10.0,2.0,hair,2,hair,4912.0,Rspan.short,E2
1547,39.0,D,10.0,3.0,crown,3,crown,4752.0,Rspan.short,E2
1548,39.0,D,11.0,0.0,coin,0,,5761.0,Rspan.short,E2
1549,39.0,D,11.0,1.0,film,1,,4248.0,Rspan.short,E2
1550,39.0,D,11.0,2.0,leaf,2,hair,5536.0,Rspan.short,E2
