"","Subject","task","folder","trialtype","triallen","ACC.ser","ACC.item","ACC.possible","ACC.blank","ACC.seqerr","ACC.transdist","ACC.transerr","ACC.pli","ACC.order"
"38","3","R.pool350","E9pool","S",4,0.5,0.666666666666667,1,0.333333333333333,0.166666666666667,NA,NA,0,0.75
"39","3","R.pool350","E9pool","S",5,0.4,0.533333333333333,1,0.466666666666667,0.133333333333333,NA,NA,0,0.75
"40","3","R.pool350","E9pool","S",6,0.111111111111111,0.555555555555556,1,0.444444444444444,0.444444444444444,NA,NA,0,0.2
"41","4","Ospan.reg","E4","D",3,0.333333333333333,0.555555555555556,1,0.333333333333333,0.222222222222222,NA,NA,0.111111111111111,0.6
"42","4","Ospan.reg","E4","D",4,0.25,0.583333333333333,1,0.333333333333333,0.333333333333333,NA,NA,0,0.428571428571429
"43","4","Ospan.reg","E4","D",5,0.333333333333333,0.466666666666667,1,0.533333333333333,0.133333333333333,NA,NA,0,0.714285714285714
"44","4","Ospan.reg","E4","D",6,0.222222222222222,0.388888888888889,1,0.5,0.166666666666667,NA,NA,0.111111111111111,0.571428571428571
"45","4","Ospan.reg","E4","S",3,0.666666666666667,0.888888888888889,1,0.111111111111111,0.222222222222222,NA,NA,0,0.75
"46","4","Ospan.reg","E4","S",4,0.666666666666667,0.666666666666667,1,0.333333333333333,0,NA,NA,0,1
"47","4","Ospan.reg","E4","S",5,0.2,0.533333333333333,1,0.466666666666667,0.333333333333333,NA,NA,0,0.375
"48","4","Ospan.reg","E4","S",6,0.111111111111111,0.277777777777778,1,0.722222222222222,0.166666666666667,NA,NA,0,0.4
"49","4","R.pool350","E9pool","D",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"50","4","R.pool350","E9pool","D",4,0.5,0.5,1,0.416666666666667,0,NA,NA,0,1
"51","4","R.pool350","E9pool","D",5,0.266666666666667,0.4,1,0.466666666666667,0.133333333333333,NA,NA,0,0.666666666666667
"52","4","R.pool350","E9pool","D",6,0.0555555555555556,0.222222222222222,1,0.666666666666667,0.166666666666667,NA,NA,0.0555555555555556,0.25
"53","4","R.pool350","E9pool","S",3,0.777777777777778,0.777777777777778,1,0.222222222222222,0,NA,NA,0,1
"54","4","R.pool350","E9pool","S",4,0.333333333333333,0.416666666666667,1,0.5,0.0833333333333333,NA,NA,0,0.8
"55","4","R.pool350","E9pool","S",5,0.333333333333333,0.466666666666667,1,0.533333333333333,0.133333333333333,NA,NA,0,0.714285714285714
"56","4","R.pool350","E9pool","S",6,0.333333333333333,0.555555555555556,1,0.444444444444444,0.222222222222222,NA,NA,0,0.6
"57","5","Ospan.reg","E4","D",3,1,1,1,0,0,0,0,0,1
"58","5","Ospan.reg","E4","D",4,1,1,1,0,0,0,0,0,1
"59","5","Ospan.reg","E4","D",5,0.666666666666667,0.866666666666667,1,0.133333333333333,0.2,NA,NA,0,0.769230769230769
"60","5","Ospan.reg","E4","D",6,0.5,0.666666666666667,1,0.333333333333333,0.166666666666667,NA,NA,0,0.75
"61","5","Ospan.reg","E4","S",3,1,1,1,0,0,0,0,0,1
"62","5","Ospan.reg","E4","S",4,0.666666666666667,0.916666666666667,1,0.0833333333333333,0.25,NA,NA,0,0.727272727272727
"63","5","Ospan.reg","E4","S",5,0.666666666666667,0.8,1,0.2,0.133333333333333,NA,NA,0,0.833333333333333
"64","5","Ospan.reg","E4","S",6,0.333333333333333,0.5,1,0.5,0.166666666666667,NA,NA,0,0.666666666666667
"65","5","R.pool350","E9pool","D",3,1,1,1,0,0,NA,NA,0,1
"66","5","R.pool350","E9pool","D",4,0.5,0.75,1,0.25,0.25,NA,NA,0,0.666666666666667
"67","5","R.pool350","E9pool","D",5,0.333333333333333,0.666666666666667,1,0.266666666666667,0.333333333333333,NA,NA,0,0.5
"68","5","R.pool350","E9pool","D",6,0.5,0.666666666666667,1,0.333333333333333,0.166666666666667,NA,NA,0,0.75
"69","5","R.pool350","E9pool","S",3,1,1,1,0,0,NA,NA,0,1
"70","5","R.pool350","E9pool","S",4,0.333333333333333,0.666666666666667,1,0.166666666666667,0.333333333333333,NA,NA,0,0.5
"71","5","R.pool350","E9pool","S",5,0.6,0.8,1,0.0666666666666667,0.2,NA,NA,0,0.75
"72","5","R.pool350","E9pool","S",6,0.722222222222222,0.888888888888889,1,0,0.166666666666667,NA,NA,0,0.8125
"73","6","Ospan.reg","E4","D",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"74","6","Ospan.reg","E4","D",4,0.5,0.75,1,0.25,0.25,NA,NA,0,0.666666666666667
"75","6","Ospan.reg","E4","D",5,0.266666666666667,0.533333333333333,1,0.466666666666667,0.266666666666667,NA,NA,0,0.5
"76","6","Ospan.reg","E4","D",6,0.333333333333333,0.611111111111111,1,0.388888888888889,0.277777777777778,NA,NA,0,0.545454545454545
"77","6","Ospan.reg","E4","S",3,1,1,1,0,0,0,0,0,1
"78","6","Ospan.reg","E4","S",4,0.583333333333333,0.75,1,0.25,0.166666666666667,NA,NA,0,0.777777777777778
"79","6","Ospan.reg","E4","S",5,0.8,0.933333333333333,1,0.0666666666666667,0.133333333333333,NA,NA,0,0.857142857142857
"80","6","Ospan.reg","E4","S",6,0.388888888888889,0.833333333333333,1,0.166666666666667,0.444444444444444,NA,NA,0,0.466666666666667
"81","6","R.pool350","E9pool","D",3,0.222222222222222,0.444444444444444,1,0.444444444444444,0.222222222222222,NA,NA,0,0.5
"82","6","R.pool350","E9pool","D",4,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,NA,NA,0,0.5
"83","6","R.pool350","E9pool","D",5,0.2,0.533333333333333,1,0.4,0.333333333333333,NA,NA,0,0.375
"84","6","R.pool350","E9pool","D",6,0,0.333333333333333,1,0.666666666666667,0.333333333333333,NA,NA,0,0
"85","6","R.pool350","E9pool","S",3,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,NA,NA,0,0.5
"86","6","R.pool350","E9pool","S",4,0.25,0.583333333333333,1,0.333333333333333,0.333333333333333,NA,NA,0,0.428571428571429
"87","6","R.pool350","E9pool","S",5,0.333333333333333,0.533333333333333,1,0.266666666666667,0.2,NA,NA,0,0.625
"88","6","R.pool350","E9pool","S",6,0.388888888888889,0.611111111111111,1,0.388888888888889,0.222222222222222,NA,NA,0,0.636363636363636
"89","7","Ospan.reg","E4","D",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0.111111111111111,1
"90","7","Ospan.reg","E4","D",4,0.666666666666667,0.833333333333333,1,0.166666666666667,0.166666666666667,NA,NA,0,0.8
"91","7","Ospan.reg","E4","D",5,0.466666666666667,0.733333333333333,1,0.2,0.266666666666667,NA,NA,0,0.636363636363636
"92","7","Ospan.reg","E4","D",6,0.777777777777778,0.888888888888889,1,0.111111111111111,0.111111111111111,NA,NA,0,0.875
"93","7","Ospan.reg","E4","S",3,0.777777777777778,1,1,0,0.222222222222222,0,0.111111111111111,0,0.777777777777778
"94","7","Ospan.reg","E4","S",4,0.583333333333333,0.75,1,0,0.166666666666667,NA,NA,0,0.777777777777778
"95","7","Ospan.reg","E4","S",5,0.6,0.8,1,0.2,0.2,NA,NA,0,0.75
"96","7","Ospan.reg","E4","S",6,0.388888888888889,0.611111111111111,1,0.333333333333333,0.222222222222222,NA,NA,0,0.636363636363636
"97","7","R.pool350","E9pool","D",3,1,1,1,0,0,0,0,0,1
"98","7","R.pool350","E9pool","D",4,0.833333333333333,0.833333333333333,1,0.0833333333333333,0,NA,NA,0,1
"99","7","R.pool350","E9pool","D",5,0.666666666666667,0.666666666666667,1,0.2,0,NA,NA,0,1
"100","7","R.pool350","E9pool","D",6,0.5,0.611111111111111,1,0.222222222222222,0.111111111111111,NA,NA,0.0555555555555556,0.818181818181818
"101","7","R.pool350","E9pool","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"102","7","R.pool350","E9pool","S",4,0.916666666666667,0.916666666666667,1,0.0833333333333333,0,NA,NA,0,1
"103","7","R.pool350","E9pool","S",5,0.8,0.866666666666667,1,0.133333333333333,0.0666666666666667,NA,NA,0,0.923076923076923
"104","7","R.pool350","E9pool","S",6,0.722222222222222,0.833333333333333,1,0.111111111111111,0.111111111111111,NA,NA,0,0.866666666666667
"105","8","Ospan.reg","E4","D",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0,1
"106","8","Ospan.reg","E4","D",4,0.333333333333333,0.583333333333333,1,0.333333333333333,0.25,NA,NA,0.0833333333333333,0.571428571428571
"107","8","Ospan.reg","E4","D",5,0.133333333333333,0.533333333333333,1,0.4,0.4,NA,NA,0.0666666666666667,0.25
"108","8","Ospan.reg","E4","D",6,0.166666666666667,0.555555555555556,1,0.444444444444444,0.388888888888889,NA,NA,0,0.3
"109","8","Ospan.reg","E4","S",3,0.777777777777778,1,1,0,0.222222222222222,0,0.111111111111111,0,0.777777777777778
"110","8","Ospan.reg","E4","S",4,0.666666666666667,0.833333333333333,1,0.166666666666667,0.166666666666667,NA,NA,0,0.8
"111","8","Ospan.reg","E4","S",5,0.4,0.733333333333333,1,0.266666666666667,0.333333333333333,NA,NA,0,0.545454545454546
"112","8","Ospan.reg","E4","S",6,0.111111111111111,0.444444444444444,1,0.444444444444444,0.333333333333333,NA,NA,0,0.25
"113","8","R.pool350","E9pool","D",3,0.666666666666667,0.666666666666667,1,0.222222222222222,0,NA,NA,0,1
"114","8","R.pool350","E9pool","D",4,0.416666666666667,0.416666666666667,1,0.5,0,NA,NA,0,1
"115","8","R.pool350","E9pool","D",5,0.6,0.6,1,0.4,0,NA,NA,0,1
"116","8","R.pool350","E9pool","D",6,0.444444444444444,0.555555555555556,1,0.444444444444444,0.111111111111111,NA,NA,0,0.8
"117","8","R.pool350","E9pool","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"118","8","R.pool350","E9pool","S",4,0.75,0.75,1,0.166666666666667,0,NA,NA,0,1
"119","8","R.pool350","E9pool","S",5,0.533333333333333,0.666666666666667,1,0.333333333333333,0.133333333333333,NA,NA,0,0.8
"120","8","R.pool350","E9pool","S",6,0.444444444444444,0.611111111111111,1,0.388888888888889,0.166666666666667,NA,NA,0,0.727272727272727
"121","8","Rspan.long","E2","D",3,1,1,1,0,0,0,0,0,1
"122","8","Rspan.long","E2","D",4,0.666666666666667,0.75,1,0.333333333333333,0.0833333333333333,NA,NA,0,0.888888888888889
"123","8","Rspan.long","E2","D",5,0.6,0.6,1,0.333333333333333,0,NA,NA,0,1
"124","8","Rspan.long","E2","D",6,0.333333333333333,0.555555555555556,1,0.5,0.222222222222222,NA,NA,0,0.6
"125","8","Rspan.long","E2","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"126","8","Rspan.long","E2","S",4,0.75,0.916666666666667,1,0.0833333333333333,0.166666666666667,NA,NA,0,0.818181818181818
"127","8","Rspan.long","E2","S",5,0.333333333333333,0.6,1,0.4,0.266666666666667,NA,NA,0,0.555555555555556
"128","8","Rspan.long","E2","S",6,0.555555555555556,0.722222222222222,1,0.277777777777778,0.166666666666667,NA,NA,0,0.769230769230769
